30262,ch_elder_s3_triple_killer_i,CHALLENGE/ELDER_S1_CHAL_065_NAME,CHALLENGE/ELDER_S1_CHAL_065_DESC,3,,6000,
30263,ch_elder_s3_far_sighted,CHALLENGE/ELDER_S1_CHAL_053_NAME,CHALLENGE/ELDER_S1_CHAL_053_DESC,5,,1500,
30264,ch_elder_s3_precision_airstrike,CHALLENGE/ELDER_S2_CHAL_065_NAME,CHALLENGE/ELDER_S2_CHAL_065_DESC,10,,6000,
30265,ch_elder_s3_smg_kills_headshots,CHALLENGE/ELDER_S1_CHAL_082_NAME,CHALLENGE/ELDER_S1_CHAL_082_DESC,10,,3000,
30266,ch_elder_s3_scavenger,CHALLENGE/ELDER_S1_CHAL_067_NAME,CHALLENGE/ELDER_S1_CHAL_067_DESC,15,,1500,
30267,ch_elder_s3_juggernaut,CHALLENGE/ELDER_S1_CHAL_098_NAME,CHALLENGE/ELDER_S1_CHAL_098_DESC,1,,6000,
30268,ch_elder_s3_c4,CHALLENGE/ELDER_S2_CHAL_039_NAME,CHALLENGE/ELDER_S2_CHAL_039_DESC,20,,3000,
30269,ch_elder_s3_playa,CHALLENGE/ELDER_S1_CHAL_055_NAME,CHALLENGE/ELDER_S1_CHAL_055_DESC,2,,1500,
30270,ch_elder_s3_point_blank,CHALLENGE/ELDER_S1_CHAL_085_NAME,CHALLENGE/ELDER_S1_CHAL_085_DESC,15,,9000,
30271,ch_elder_s3_iav,CHALLENGE/ELDER_S2_CHAL_009_NAME,CHALLENGE/ELDER_S2_CHAL_009_DESC,50,,3000,
30272,ch_elder_s3_fury_killer,CHALLENGE/ELDER_S1_CHAL_083_NAME,CHALLENGE/ELDER_S1_CHAL_083_DESC,2,,1500,
30273,ch_elder_s3_inbound,CHALLENGE/ELDER_S2_CHAL_037_NAME,CHALLENGE/ELDER_S2_CHAL_037_DESC,20,,9000,
30274,ch_elder_s3_gunfight_wins,CHALLENGE/ELDER_S2_CHAL_033_NAME,CHALLENGE/ELDER_S2_CHAL_033_DESC,2,,3000,
30275,ch_elder_s3_cruise_missile,CHALLENGE/ELDER_S1_CHAL_008_NAME,CHALLENGE/ELDER_S1_CHAL_008_DESC,3,,1500,
30276,ch_elder_s3_launcher_destroys,CHALLENGE/ELDER_S1_CHAL_086_NAME,CHALLENGE/ELDER_S1_CHAL_086_DESC,15,,9000,
30277,ch_elder_s3_heartbreaker,CHALLENGE/ELDER_S2_CHAL_021_NAME,CHALLENGE/ELDER_S2_CHAL_021_DESC,10,,6000,
30278,ch_elder_s3_search_destroy_wins,CHALLENGE/ELDER_S1_CHAL_015_NAME,CHALLENGE/ELDER_S1_CHAL_015_DESC,2,,1500,
30279,ch_elder_s3_four_piece_dinner_ii,CHALLENGE/ELDER1_CLAYMORE,CHALLENGE/ELDER1_CLAYMORE_DESC,20,,6000,
30280,ch_elder_s3_one_trick_pony,CHALLENGE/ELDER_S1_CHAL_078_NAME,CHALLENGE/ELDER_S1_CHAL_078_DESC,75,,3000,
30281,ch_elder_s3_blunt_trauma,CHALLENGE/ELDER_S1_CHAL_073_NAME,CHALLENGE/ELDER_S1_CHAL_073_DESC,2,,1500,
30282,ch_elder_s3_vtol_jet,CHALLENGE/ELDER_S1_CHAL_059_NAME,CHALLENGE/ELDER_S1_CHAL_059_DESC,5,,9000,
30283,ch_elder_s3_restock,CHALLENGE/ELDER_S1_CHAL_007_NAME,CHALLENGE/ELDER_S1_CHAL_007_DESC,25,,3000,
30284,ch_elder_s3_sniper_kills,CHALLENGE/ELDER_S2_CHAL_080_NAME,CHALLENGE/ELDER_S2_CHAL_080_DESC,20,,1500,
30285,ch_elder_s3_the_king_is_dead,CHALLENGE/ELDER_S2_CHAL_046_NAME,CHALLENGE/ELDER_S2_CHAL_046_DESC,7,,6000,
30286,ch_elder_s3_four_leaf_clover,CHALLENGE/ELDER_S2_CHAL_076_NAME,CHALLENGE/ELDER_S2_CHAL_076_DESC,75,,3000,
30287,ch_elder_s3_three_streak,CHALLENGE/ELDER_S2_CHAL_010_NAME,CHALLENGE/ELDER_S2_CHAL_010_DESC,2,,1500,
30288,ch_elder_s3_doing_work,CHALLENGE/ELDER_S2_CHAL_002_NAME,CHALLENGE/ELDER_S2_CHAL_002_DESC,7,,9000,
30289,ch_elder_s3_shotgun_kills,CHALLENGE/ELDER_S2_CHAL_051_NAME,CHALLENGE/ELDER_S2_CHAL_051_DESC,75,,6000,
30290,ch_elder_s3_bloodthirsty_killer_i,CHALLENGE/ELDER_S2_CHAL_038_NAME,CHALLENGE/ELDER_S2_CHAL_038_DESC,10,,1500,
30291,ch_elder_s3_hipster,CHALLENGE/ELDER_S1_CHAL_001_NAME,CHALLENGE/ELDER_S1_CHAL_001_DESC,25,,9000,
30292,ch_elder_s3_hardpoint_wins,CHALLENGE/ELDER_S1_CHAL_024_NAME,CHALLENGE/ELDER_S1_CHAL_024_DESC,2,,3000,
30293,ch_elder_s3_chopper_gunner,CHALLENGE/ELDER_S1_CHAL_012_NAME,CHALLENGE/ELDER_S1_CHAL_012_DESC,2,,1500,
30294,ch_elder_s3_backup_plan,CHALLENGE/ELDER_S1_CHAL_045_NAME,CHALLENGE/ELDER_S1_CHAL_045_DESC,75,,9000,
30295,ch_elder_s3_two_to_tango,CHALLENGE/ELDER_S1_CHAL_004_NAME,CHALLENGE/ELDER_S1_CHAL_004_DESC,100,,6000,
30296,ch_elder_s3_unforgiving,CHALLENGE/ELDER_S2_CHAL_043_NAME,CHALLENGE/ELDER_S2_CHAL_043_DESC,3,,1500,
30297,ch_elder_s3_ghost,CHALLENGE/ELDER_S2_CHAL_093_NAME,CHALLENGE/ELDER_S2_CHAL_093_DESC,75,,6000,
30298,ch_elder_s3_emp_drone,CHALLENGE/ELDER_S2_CHAL_030_NAME,CHALLENGE/ELDER_S2_CHAL_030_DESC,10,,3000,
30299,ch_elder_s3_proximity_mine,CHALLENGE/ELDER_S1_CHAL_081_NAME,CHALLENGE/ELDER_S1_CHAL_081_DESC,3,,1500,
