10054,ch_quest033_stage005,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_5,mission_dilettante,PS4,20,ch_quest033_stage006,4000,,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,,0,2,,
10055,ch_quest033_stage006,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_6,mission_dilettante,PS4,35,ch_quest033_stage007,4500,,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,,0,2,,
10056,ch_quest033_stage007,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME,CHALLENGE/SEASON_2_QUEST_4_SONY_STEP_7,mission_dilettante,PS4,30,,5000,187,,,,CHALLENGE/SEASON_2_QUEST_4_SONY_NAME_DESC,7,1,0,2,,
10057,ch_quest034_stage001,CHALLENGE/SEASON_2_QUEST_5_NAME,CHALLENGE/SEASON_2_QUEST_5_STEP_1,mission_alliance,CP,100,ch_quest034_stage002,2000,190015,,,,CHALLENGE/SEASON_2_QUEST_5_NAME_DESC,6,,4,2,,
10058,ch_quest034_stage002,CHALLENGE/SEASON_2_QUEST_5_NAME,CHALLENGE/SEASON_2_QUEST_5_STEP_2,mission_alliance,CP,50,ch_quest034_stage003,3000,170214,,,,CHALLENGE/SEASON_2_QUEST_5_NAME_DESC,6,,4,2,,
10059,ch_quest034_stage003,CHALLENGE/SEASON_2_QUEST_5_NAME,CHALLENGE/SEASON_2_QUEST_5_STEP_3,mission_alliance,CP,20,ch_quest034_stage004,4000,180068,,,,CHALLENGE/SEASON_2_QUEST_5_NAME_DESC,6,,4,2,,
10060,ch_quest034_stage004,CHALLENGE/SEASON_2_QUEST_5_NAME,CHALLENGE/SEASON_2_QUEST_5_STEP_4,mission_alliance,CP,10,ch_quest034_stage005,5000,190007,,,,CHALLENGE/SEASON_2_QUEST_5_NAME_DESC,6,,4,2,,
10061,ch_quest034_stage005,CHALLENGE/SEASON_2_QUEST_5_NAME,CHALLENGE/SEASON_2_QUEST_5_STEP_5,mission_alliance,CP,50,ch_quest034_stage006,5000,80043,,,,CHALLENGE/SEASON_2_QUEST_5_NAME_DESC,6,,4,2,,
10062,ch_quest034_stage006,CHALLENGE/SEASON_2_QUEST_5_NAME,CHALLENGE/SEASON_2_QUEST_5_STEP_6,mission_alliance,CP,4,,6000,217,,,,CHALLENGE/SEASON_2_QUEST_5_NAME_DESC,6,1,4,2,,
50000,ch_quest035_stage001,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_1,mission_wz_bootcamp,BR,1,ch_quest035_stage002,750,170190,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50001,ch_quest035_stage002,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_2,mission_wz_bootcamp,BR,1,ch_quest035_stage003,750,190244,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50003,ch_quest035_stage003,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_3,mission_wz_bootcamp,BR,1,ch_quest035_stage004,750,190245,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50005,ch_quest035_stage004,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_4,mission_wz_bootcamp,BR,1,ch_quest035_stage005,1000,170415,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50006,ch_quest035_stage005,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_5,mission_wz_bootcamp,BR,1,ch_quest035_stage006,1250,180173,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50007,ch_quest035_stage006,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_6,mission_wz_bootcamp,BR,15,ch_quest035_stage007,1250,190093,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50008,ch_quest035_stage007,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_7,mission_wz_bootcamp,BR,1,ch_quest035_stage008,1500,170386,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,sec,
50009,ch_quest035_stage008,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_8,mission_wz_bootcamp,BR,5,ch_quest035_stage009,1750,180248,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,min,
50010,ch_quest035_stage009,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_9,mission_wz_bootcamp,BR,10,ch_quest035_stage010,2000,190128,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,,1,2,,
50011,ch_quest035_stage010,CHALLENGE/BR_SEASON_2_QUEST_1_NAME,CHALLENGE/BR_SEASON_2_QUEST_1_STEP_10,mission_wz_bootcamp,BR,6,,2500,303,,,,CHALLENGE/BR_SEASON_2_QUEST_1_NAME_DESC,10,1,1,2,,
50012,ch_quest036_stage001,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_1,mission_wz_river_run,BR,1,ch_quest036_stage002,1000,180108,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,,1,2,,
50013,ch_quest036_stage002,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_2,mission_wz_river_run,BR,2,ch_quest036_stage003,1250,190078,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,,1,2,,
50014,ch_quest036_stage003,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_3,mission_wz_river_run,BR,2,ch_quest036_stage004,1500,170199,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,,1,2,,
50015,ch_quest036_stage004,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_4,mission_wz_river_run,BR,1,ch_quest036_stage005,2000,180244,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,,1,2,,
50016,ch_quest036_stage005,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_5,mission_wz_river_run,BR,3,ch_quest036_stage006,2500,190077,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,,1,2,,
50017,ch_quest036_stage006,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_6,mission_wz_river_run,BR,3,ch_quest036_stage007,3000,180243,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,,1,2,,
50018,ch_quest036_stage007,CHALLENGE/BR_SEASON_2_QUEST_2_NAME,CHALLENGE/BR_SEASON_2_QUEST_2_STEP_7,mission_wz_river_run,BR,1,,4000,195,,,,CHALLENGE/BR_SEASON_2_QUEST_2_NAME_DESC,7,1,1,2,,
50019,ch_quest037_stage001,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_1,mission_wz_boats_and_trains,BR,1,ch_quest037_stage002,1000,190310,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,,1,2,,
50020,ch_quest037_stage002,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_2,mission_wz_boats_and_trains,BR,1,ch_quest037_stage003,1250,180246,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,,1,2,,
50021,ch_quest037_stage003,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_3,mission_wz_boats_and_trains,BR,5,ch_quest037_stage004,1500,170198,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,,1,2,min,
50022,ch_quest037_stage004,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_4,mission_wz_boats_and_trains,BR,1,ch_quest037_stage005,2000,190159,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,,1,2,,
50023,ch_quest037_stage005,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_5,mission_wz_boats_and_trains,BR,3,ch_quest037_stage006,2500,180351,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,,1,2,,
50024,ch_quest037_stage006,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_6,mission_wz_boats_and_trains,BR,6,ch_quest037_stage007,3000,190097,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,,1,2,,
50025,ch_quest037_stage007,CHALLENGE/BR_SEASON_2_QUEST_3_NAME,CHALLENGE/BR_SEASON_2_QUEST_3_STEP_7,mission_wz_boats_and_trains,BR,1,,4000,131,,,,CHALLENGE/BR_SEASON_2_QUEST_3_NAME_DESC,7,1,1,2,,
50026,ch_quest038_stage001,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_1,mission_wz_fresh_produce,BR,1,ch_quest038_stage002,1000,170358,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,,1,2,,
50027,ch_quest038_stage002,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_2,mission_wz_fresh_produce,BR,3,ch_quest038_stage003,1250,180005,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,,1,2,,
50028,ch_quest038_stage003,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_3,mission_wz_fresh_produce,BR,2,ch_quest038_stage004,1500,190065,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,,1,2,,
50029,ch_quest038_stage004,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_4,mission_wz_fresh_produce,BR,1,ch_quest038_stage005,2000,170387,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,,1,2,,
50030,ch_quest038_stage005,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_5,mission_wz_fresh_produce,BR,3,ch_quest038_stage006,2500,180337,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,,1,2,,
50031,ch_quest038_stage006,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_6,mission_wz_fresh_produce,BR,10,ch_quest038_stage007,3000,190295,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,,1,2,,
50032,ch_quest038_stage007,CHALLENGE/BR_SEASON_2_QUEST_4_NAME,CHALLENGE/BR_SEASON_2_QUEST_4_STEP_7,mission_wz_fresh_produce,BR,1,,4000,330149,,,,CHALLENGE/BR_SEASON_2_QUEST_4_NAME_DESC,7,1,1,2,,
50033,ch_quest039_stage001,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_1,mission_wz_my_yard,BR,1,ch_quest039_stage002,1000,180174,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,,1,2,,
50034,ch_quest039_stage002,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_2,mission_wz_my_yard,BR,1,ch_quest039_stage003,1250,170422,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,,1,2,,
50035,ch_quest039_stage003,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_3,mission_wz_my_yard,BR,2,ch_quest039_stage004,1500,190130,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,,1,2,,
50036,ch_quest039_stage004,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_4,mission_wz_my_yard,BR,1,ch_quest039_stage005,2000,180332,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,,1,2,,
50037,ch_quest039_stage005,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_5,mission_wz_my_yard,BR,3,ch_quest039_stage006,2500,330146,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,,1,2,,
50038,ch_quest039_stage006,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_6,mission_wz_my_yard,BR,5,ch_quest039_stage007,3000,190094,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,,1,2,,
50039,ch_quest039_stage007,CHALLENGE/BR_SEASON_2_QUEST_5_NAME,CHALLENGE/BR_SEASON_2_QUEST_5_STEP_7,mission_wz_my_yard,BR,1,,4000,170354,,,,CHALLENGE/BR_SEASON_2_QUEST_5_NAME_DESC,7,1,1,2,,
50040,ch_quest040_stage001,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_1,mission_wz_big_buisness,BR,1,ch_quest040_stage002,1000,180100,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,,1,2,,
50041,ch_quest040_stage002,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_2,mission_wz_big_buisness,BR,1,ch_quest040_stage003,1250,170423,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,,1,2,,
50042,ch_quest040_stage003,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_3,mission_wz_big_buisness,BR,15,ch_quest040_stage004,1500,190158,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,,1,2,,
50043,ch_quest040_stage004,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_4,mission_wz_big_buisness,BR,1,ch_quest040_stage005,2000,180334,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,,1,2,,
50044,ch_quest040_stage005,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_5,mission_wz_big_buisness,BR,3,ch_quest040_stage006,2500,190071,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,,1,2,,
50045,ch_quest040_stage006,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_6,mission_wz_big_buisness,BR,2,ch_quest040_stage007,3000,180249,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,,1,2,,
50046,ch_quest040_stage007,CHALLENGE/BR_SEASON_2_QUEST_6_NAME,CHALLENGE/BR_SEASON_2_QUEST_6_STEP_7,mission_wz_big_buisness,BR,1,,4000,170356,,,,CHALLENGE/BR_SEASON_2_QUEST_6_NAME_DESC,7,1,1,2,,
50047,ch_quest041_stage001,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_1,mission_wz_wound_recovery,BR,1,ch_quest041_stage002,1000,190096,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,,1,2,,
50048,ch_quest041_stage002,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_2,mission_wz_wound_recovery,BR,1,ch_quest041_stage003,1250,180111,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,,1,2,,
50049,ch_quest041_stage003,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_3,mission_wz_wound_recovery,BR,1,ch_quest041_stage004,1500,190120,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,,1,2,,
50050,ch_quest041_stage004,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_4,mission_wz_wound_recovery,BR,1,ch_quest041_stage005,2000,170408,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,,1,2,,
50051,ch_quest041_stage005,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_5,mission_wz_wound_recovery,BR,3,ch_quest041_stage006,2500,190297,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,,1,2,,
50052,ch_quest041_stage006,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_6,mission_wz_wound_recovery,BR,2,ch_quest041_stage007,3000,180344,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,,1,2,,
50053,ch_quest041_stage007,CHALLENGE/BR_SEASON_2_QUEST_7_NAME,CHALLENGE/BR_SEASON_2_QUEST_7_STEP_7,mission_wz_wound_recovery,BR,1,,4000,190072,,,,CHALLENGE/BR_SEASON_2_QUEST_7_NAME_DESC,7,1,1,2,,
50054,ch_quest042_stage001,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_1,mission_wz_high_roller,BR,1,ch_quest042_stage002,1000,190115,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,,1,2,,
50055,ch_quest042_stage002,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_2,mission_wz_high_roller,BR,1,ch_quest042_stage003,1250,180127,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,,1,2,,
50056,ch_quest042_stage003,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_3,mission_wz_high_roller,BR,1,ch_quest042_stage004,1500,170379,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,,1,2,,
50057,ch_quest042_stage004,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_4,mission_wz_high_roller,BR,1,ch_quest042_stage005,2000,190305,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,,1,2,,
50058,ch_quest042_stage005,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_5,mission_wz_high_roller,BR,3,ch_quest042_stage006,2500,180356,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,,1,2,,
50059,ch_quest042_stage006,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_6,mission_wz_high_roller,BR,20,ch_quest042_stage007,3000,190116,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,,1,2,min,
50060,ch_quest042_stage007,CHALLENGE/BR_SEASON_2_QUEST_8_NAME,CHALLENGE/BR_SEASON_2_QUEST_8_STEP_7,mission_wz_high_roller,BR,1,,4000,180251,,,,CHALLENGE/BR_SEASON_2_QUEST_8_NAME_DESC,7,1,1,2,,
50061,ch_quest043_stage001,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_1,mission_wz_rocks_and_box,BR,1,ch_quest043_stage002,1000,180317,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,,1,2,,
50062,ch_quest043_stage002,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_2,mission_wz_rocks_and_box,BR,3,ch_quest043_stage003,1250,190080,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,,1,2,,
50063,ch_quest043_stage003,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_3,mission_wz_rocks_and_box,BR,1,ch_quest043_stage004,1500,180323,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,,1,2,sec,
50064,ch_quest043_stage004,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_4,mission_wz_rocks_and_box,BR,1,ch_quest043_stage005,2000,190085,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,,1,2,,
50065,ch_quest043_stage005,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_5,mission_wz_rocks_and_box,BR,3,ch_quest043_stage006,2500,330147,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,,1,2,,
50066,ch_quest043_stage006,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_6,mission_wz_rocks_and_box,BR,15,ch_quest043_stage007,3000,170362,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,,1,2,,
50067,ch_quest043_stage007,CHALLENGE/BR_SEASON_2_QUEST_9_NAME,CHALLENGE/BR_SEASON_2_QUEST_9_STEP_7,mission_wz_rocks_and_box,BR,1,,4000,180325,,,,CHALLENGE/BR_SEASON_2_QUEST_9_NAME_DESC,7,1,1,2,,
20050,ch_quest044_stage001,CHALLENGE/S2_BP_QUEST_1_NAME,CHALLENGE/BP_S2_QUEST_1_STEP_1,mission_operator_ghost_1,OPERATOR,5,ch_quest044_stage002,750,170800,,,,CHALLENGE/S2_BP_QUEST_1_NAME_DESC,4,,2,2,,
20051,ch_quest044_stage002,CHALLENGE/S2_BP_QUEST_1_NAME,CHALLENGE/BP_S2_QUEST_1_STEP_2,mission_operator_ghost_1,OPERATOR,15,ch_quest044_stage003,1000,30136,,,,CHALLENGE/S2_BP_QUEST_1_NAME_DESC,4,,2,2,,
20052,ch_quest044_stage003,CHALLENGE/S2_BP_QUEST_1_NAME,CHALLENGE/BP_S2_QUEST_1_STEP_3,mission_operator_ghost_1,OPERATOR,3,ch_quest044_stage004,1250,300151,,,,CHALLENGE/S2_BP_QUEST_1_NAME_DESC,4,,2,2,,
20053,ch_quest044_stage004,CHALLENGE/S2_BP_QUEST_1_NAME,CHALLENGE/BP_S2_QUEST_1_STEP_4,mission_operator_ghost_1,OPERATOR,3,,2000,30137,,,,CHALLENGE/S2_BP_QUEST_1_NAME_DESC,4,1,2,2,,
20054,ch_quest045_stage001,CHALLENGE/S2_BP_QUEST_2_NAME,CHALLENGE/BP_S2_QUEST_2_STEP_1,mission_operator_thorne,OPERATOR,15,ch_quest045_stage002,750,170911,,,,CHALLENGE/S2_BP_QUEST_2_NAME_DESC,4,,2,2,,
20055,ch_quest045_stage002,CHALLENGE/S2_BP_QUEST_2_NAME,CHALLENGE/BP_S2_QUEST_2_STEP_2,mission_operator_thorne,OPERATOR,2,ch_quest045_stage003,1000,30022,,,,CHALLENGE/S2_BP_QUEST_2_NAME_DESC,4,,2,2,,
20056,ch_quest045_stage003,CHALLENGE/S2_BP_QUEST_2_NAME,CHALLENGE/BP_S2_QUEST_2_STEP_3,mission_operator_thorne,OPERATOR,5,ch_quest045_stage004,1250,300020,,,,CHALLENGE/S2_BP_QUEST_2_NAME_DESC,4,,2,2,,
20057,ch_quest045_stage004,CHALLENGE/S2_BP_QUEST_2_NAME,CHALLENGE/BP_S2_QUEST_2_STEP_4,mission_operator_thorne,OPERATOR,3,,2000,30023,,,,CHALLENGE/S2_BP_QUEST_2_NAME_DESC,4,1,2,2,,
20058,ch_quest046_stage001,CHALLENGE/S2_BP_QUEST_3_NAME,CHALLENGE/BP_S2_QUEST_3_STEP_1,mission_operator_otter,OPERATOR,15,ch_quest046_stage002,750,170909,,,,CHALLENGE/S2_BP_QUEST_3_NAME_DESC,4,,2,2,,
20059,ch_quest046_stage002,CHALLENGE/S2_BP_QUEST_3_NAME,CHALLENGE/BP_S2_QUEST_3_STEP_2,mission_operator_otter,OPERATOR,15,ch_quest046_stage003,1000,30082,,,,CHALLENGE/S2_BP_QUEST_3_NAME_DESC,4,,2,2,,
20060,ch_quest046_stage003,CHALLENGE/S2_BP_QUEST_3_NAME,CHALLENGE/BP_S2_QUEST_3_STEP_3,mission_operator_otter,OPERATOR,3,ch_quest046_stage004,1250,300090,,,,CHALLENGE/S2_BP_QUEST_3_NAME_DESC,4,,2,2,,
20061,ch_quest046_stage004,CHALLENGE/S2_BP_QUEST_3_NAME,CHALLENGE/BP_S2_QUEST_3_STEP_4,mission_operator_otter,OPERATOR,5,,2000,30083,,,,CHALLENGE/S2_BP_QUEST_3_NAME_DESC,4,1,2,2,,
20062,ch_quest047_stage001,CHALLENGE/S2_BP_QUEST_4_NAME,CHALLENGE/BP_S2_QUEST_4_STEP_1,mission_operator_raines,OPERATOR,15,ch_quest047_stage002,750,170910,,,,CHALLENGE/S2_BP_QUEST_4_NAME_DESC,4,,2,2,,
20063,ch_quest047_stage002,CHALLENGE/S2_BP_QUEST_4_NAME,CHALLENGE/BP_S2_QUEST_4_STEP_2,mission_operator_raines,OPERATOR,2,ch_quest047_stage003,1000,30282,,,,CHALLENGE/S2_BP_QUEST_4_NAME_DESC,4,,2,2,,
20064,ch_quest047_stage003,CHALLENGE/S2_BP_QUEST_4_NAME,CHALLENGE/BP_S2_QUEST_4_STEP_3,mission_operator_raines,OPERATOR,15,ch_quest047_stage004,1250,300300,,,,CHALLENGE/S2_BP_QUEST_4_NAME_DESC,4,,2,2,,
20065,ch_quest047_stage004,CHALLENGE/S2_BP_QUEST_4_NAME,CHALLENGE/BP_S2_QUEST_4_STEP_4,mission_operator_raines,OPERATOR,3,,2000,30283,,,,CHALLENGE/S2_BP_QUEST_4_NAME_DESC,4,1,2,2,,
20066,ch_quest048_stage001,CHALLENGE/S2_BP_QUEST_5_NAME,CHALLENGE/BP_S2_QUEST_5_STEP_1,mission_operator_wyatt_2,OPERATOR,5,ch_quest048_stage002,750,170912,,,,CHALLENGE/S2_BP_QUEST_5_NAME_DESC,4,,2,2,,
20067,ch_quest048_stage002,CHALLENGE/S2_BP_QUEST_5_NAME,CHALLENGE/BP_S2_QUEST_5_STEP_2,mission_operator_wyatt_2,OPERATOR,5,ch_quest048_stage003,1000,30007,,,,CHALLENGE/S2_BP_QUEST_5_NAME_DESC,4,,2,2,,
20068,ch_quest048_stage003,CHALLENGE/S2_BP_QUEST_5_NAME,CHALLENGE/BP_S2_QUEST_5_STEP_3,mission_operator_wyatt_2,OPERATOR,5,ch_quest048_stage004,1250,300000,,,,CHALLENGE/S2_BP_QUEST_5_NAME_DESC,4,,2,2,,
