ChangeZoomToggleHybridKBM,CyclingList,LUA_MENU/CHANGE_ZOOM_TOGGLE_HYBRID_BEHAVIOR,LUA_MENU/CHANGE_ZOOM_TOGGLE_HYBRID_BEHAVIOR_DESC,,,zoomHybridCmdKBM,LUA_MENU/SPRINT_TACTICALSPRINT_STEADYAIM_KEYBIND;LUA_MENU/MELEE_FINISHINGMOVE_KEYBIND;LUA_MENU/CHANGEZOOM_KEYBIND,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
PushToTalk,ArrowButton,LUA_MENU/PUSH_TO_TALK,LUA_MENU/PUSH_TO_TALK_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
QuickInventory,CyclingList,MENU/QUICK_INVENTORY,MENU/QUICK_INVENTORY_DESC,,,toggleQuickInventory,GAME/HOLD;GAME/TOGGLE,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
RealNames,CyclingList,MENU/REAL_NAMES,MENU/REAL_NAMES_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,,,,
RecordLevel,SliderBar,LUA_MENU/VOICECHAT_RECORD_LEVEL,LUA_MENU/VOICECHAT_RECORD_LEVEL_DESC,,OSONRTTPO,,,VoiceRecord,,Y,Y,Y,Y,N,Y,Y,,N,N,,,,
RefreshRate,Dropdown,MENU/SCREEN_REFRESH_RATE,MENU/REFRESH_RATE_DESC,,SOKNOQRPL,,,,,Y,Y,Y,Y,N,Y,Y,,N,N,GRAPHICS,,,
ResetControls,GenericButton,LUA_MENU/RESTORE_DEFAULT_CONTROLS,LUA_MENU/RESET_CONTROLS_DESC,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
Resolution,SliderBarWithEditBox,MENU/VIDEO_MODE,MENU/VIDEO_MODE_DESC,image_options_renderresolution,NRSLPQLQPL,,,Resolution,,Y,Y,Y,Y,Y,Y,Y,,N,N,GRAPHICS,,,
ResolutionExpander,Expander,Resolution;ImageQuality,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
Rumble,CyclingList,PLATFORM/GAMEPAD_VIBRATION,PLATFORM/GAMEPAD_VIBRATION_DESC,,,Rumble,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,CONTROLLER,,,
SafeArea,GenericButton,LUA_MENU/SAFE_AREA,LUA_MENU/SAFE_AREA_DESC,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,Y,,,,
Scoreboard,CyclingList,MENU/SCOREBOARD,MENU/SCOREBOARD_DESC,,,toggleScoreboard,GAME/HOLD;GAME/TOGGLE,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
ScoreboardMap,CyclingList,MENU/SCOREBOARD_MAP,MENU/SCOREBOARD_MAP_DESC,,,toggleScoreboardMap,GAME/HOLD;GAME/TOGGLE,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
ServerLatency,CyclingList,MENU/SERVER_LATENCY,MENU/SERVER_LATENCY_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,,,,
ShaderFrontendPreload,GenericButton,MENU/SHADER_FRONTEND_PRELOAD,MENU/SHADER_FRONTEND_PRELOAD_DESC,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,N,GRAPHICS,,,
ShadowCasterLevel,Dropdown,MENU/SHADOW_CASTER,MENU/SHADOW_CASTER_DESC,,SRKPNTSRM,,MENU/QUALITY_LOW;MENU/QUALITY_NORMAL;MENU/QUALITY_HIGH,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
ShadowMapResolution,CyclingList,MENU/SHADOW_MAP_RES,MENU/SHADOW_MAP_RES_DESC,image_options_shadowmapresolution,NTKRPRKMOK,,MENU/QUALITY_LOW;MENU/QUALITY_NORMAL;MENU/QUALITY_HIGH;MENU/QUALITY_EXTRA,,,Y,Y,Y,Y,Y,Y,Y,,N,N,GRAPHICS,,,
SkipIntro,CyclingList,MENU/SKIPINTRO,MENU/SKIPINTRO_DESC,,NPLRKNKKOP,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,,Y,N,,GENERAL,,,
SlideEnabledGamepad,CyclingList,MENU/SLIDE,MENU/SLIDE_DESC,image_options_slide,,tapToSlideEnabledGamepad,GAME/HOLD;GAME/TAP,,,Y,Y,Y,Y,Y,Y,N,,N,N,CONTROLLER,,,
SlideEnabledKeyboard,CyclingList,MENU/SLIDE,MENU/SLIDE_DESC,image_options_slide,,tapToSlideEnabledKeyboard,GAME/HOLD;GAME/TAP,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
SMAAFilmicStrength,SliderBarWithEditBox,MENU/SMAA_FILMIC_STRENGTH,MENU/SMAA_FILMIC_STRENGTH_DESC,image_options_filmicstrength,NLQKNTQSNT,,,SMAAFilmicStrength,,Y,Y,Y,Y,Y,Y,Y,,N,N,GRAPHICS,,,
SplitscreenShadows,Dropdown,MENU/SHADOWS,LUA_MENU_MP/SHADOW_DESC,,,,LUA_MENU/DISABLED;LUA_MENU_MP/SHADOW_ALL_OBJECTS,,,Y,Y,N,Y,Y,Y,N,,N,Y,,,,
SprintCancelReload,CyclingList,MENU/SPRINT_CANCELS_RELOAD,MENU/SPRINT_CANCELS_RELOAD_DESC,,,sprintCancelsReload,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
StanceUpToJump,CyclingList,MENU/STANCE_UP_TO_JUMP,MENU/STANCE_UP_TO_JUMP_DESC,,,stanceUpJump,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
StickAcceleration,SliderBarWithEditBox,PLATFORM/STICK_ACCELERATION,PLATFORM/STICK_ACCELERATION_DESC,,,,,DefaultSensitivityMultiplier,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
Subtitles,CyclingList,LUA_MENU/SUBTITLES,PLATFORM/OPTIONS_SUBTITLES_DESC,,,Subtitles,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,GENERAL,,,
SuperSprint,CyclingList,MENU/SUPER_SPRINT,,,,,LUA_MENU/SINGLE_TAP;LUA_MENU/DOUBLE_TAP,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
SuspendVoiceChat,CyclingList,MENU/SUSPEND_VOICE_CHAT,MENU/SUSPEND_VOICE_CHAT_DESC,,,,LUA_MENU/DEFAULT;MENU/SUSPENDED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,,,,
StickLayout,Dropdown,PLATFORM/THUMBSTICK_LAYOUT,MENU/COLOR_INDICATOR_DESC,,,gpadSticksConfig,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,CONTROLLER,,,
StickLayoutSplitscreen,Dropdown,PLATFORM/THUMBSTICK_LAYOUT,LUA_MENU/DISPLAY_LAYOUTS,,,gpadSticksConfig,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
StickSensitivityExpander,Expander,LookHorzSens;LookVertSens;SteeringVehicleStickSensitivity;FlyingVehiculeStickSensitivity;TabletStickSensitivityMultiplier,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
SteadyAim,CyclingList,MENU/STEADY_AIM,MENU/STEADY_AIM_DESC,,,toggleHoldBreathEnabled,GAME/HOLD;GAME/TOGGLE,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
SteeringVehicleStickSensitivity,SliderBarWithEditBox,PLATFORM/STEERING_VEHICLE_STICK_SENSITIVITY,PLATFORM/STEERING_VEHICLE_STICK_SENSITIVITY_DESC,,,,,DefaultSensitivityMultiplier,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
SwitchWeaponCancel,SliderBarWithEditBox,MENU/SWITCH_WEAPON_DELAY,MENU/SWITCH_WEAPON_DELAY_DESC,,,weaponSwitchCancelDelay,,WeaponSwitchCancelDelaySliderData,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
SystemClock,CyclingList,MENU/SYSTEM_CLOCK,MENU/SYSTEM_CLOCK_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,,,,
TabletStickSensitivityMultiplier,SliderBarWithEditBox,MENU/TABLET_STICK_SENSITIVITY_MULTIPLIER,PLATFORM/TABLET_STICK_SENSITIVITY_MULTIPLIER_DESC,,,locationSelectorCursorGamepadSpeedMultiplier,,locationSelectorCursorGamepadSpeedMultiplier,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
Tactical,CyclingList,MENU/TACTICAL,MENU/TACTICAL_DESC,,,,GAME/HOLD;GAME/TOGGLE,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
TargetAssist,CyclingList,MENU/TARGET_ASSIST,MENU/TARGET_ASSIST_DESC,,,TargetAssist,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,N,Y,Y,Y,Y,N,,N,N,CONTROLLER,,,
TeamTextChat,CyclingList,MENU/TEAM_TEXT_CHAT,MENU/TEAM_TEXT_CHAT_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
TelemetryGPUTemp,CyclingList,LUA_MENU/TELEMETRY_GPU_TEMPERATURE_OPTION,LUA_MENU/TELEMETRY_GPU_TEMPERATURE_DESC,,,displayTelemetryGpuTemperature,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryGPUTime,CyclingList,LUA_MENU/TELEMETRY_GPU_TIME_OPTION,MENU/GPU_TIME_DESC,,,displayTelemetryGpuTime,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryCPUTime,CyclingList,LUA_MENU/TELEMETRY_CPU_TIME_OPTION,MENU/CPU_TIME_DESC,,,displayTelemetryCpuTime,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryFPSCounter,CyclingList,LUA_MENU/TELEMETRY_FPS_COUNTER,LUA_MENU/FPS_COUNTER_DESC,,,displayTelemetryFPS,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryServerLatency,CyclingList,LUA_MENU/TELEMETRY_SERVER_LATENCY,MENU/SERVER_LATENCY_DESC,,,displayTelemetryLatency,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryMuteSound,CyclingList,MENU/TELEMETRY_MUTE_SOUND,LUA_MENU/TELEMETRY_SOUND_DESC,,,showSoundMuted,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryMuteVoiceChat,CyclingList,MENU/TELEMETRY_VOICE_CHAT,LUA_MENU/TELEMETRY_VOICE_CHAT_DESC,,,showVoiceChatMuted,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
TelemetryPacketLoss,CyclingList,LUA_MENU/TELEMETRY_PACKET_LOSS,LUA_MENU/TELEMETRY_PACKET_LOSS_DESC,,,displayTelemetryPacketLoss,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,GENERAL,,,
Tessellation,CyclingList,MENU/TESSELLATION,MENU/TESSELLATION_DESC,image_options_tesselation,MMNMQTSOSP,,LUA_MENU/DISABLED;MENU/NEAR;MENU/ALL,,,Y,Y,Y,Y,Y,Y,Y,,N,N,GRAPHICS,,,
TexFilterAniso,CyclingList,MENU/TEX_FILTER_ANISO,MENU/TEX_FILTER_ANISO_DESC,image_options_texturefilteranistropic,NSPQOSROQP,,MENU/QUALITY_LOW;MENU/QUALITY_NORMAL;MENU/QUALITY_HIGH,,,Y,Y,Y,Y,Y,Y,Y,,N,N,GRAPHICS,,,
TextChatEnabled,CyclingList,LUA_MENU/TEXTCHATENABLED,LUA_MENU/TEXTCHATENABLED_DESC,,,TextChatEnabled,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,GENERAL,ProfanityFilterEnabled,,
ProfanityFilterEnabled,CyclingList,MENU/PROFANITY_FILTER,MENU/PROFANITY_FILTER_DESC,,,chatProfanityFilterEnabled,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,GENERAL,,,
TextureRes,CyclingList,MENU/TEX_RES,MENU/TEX_RES_DESC,image_options_textureresolution,NNTOQLMSLO,,MENU/QUALITY_VERY_LOW;MENU/QUALITY_LOW;MENU/QUALITY_NORMAL;MENU/QUALITY_HIGH,,,Y,Y,Y,Y,Y,Y,Y,,N,N,GRAPHICS,,,
ToggleArmorPlateApplyAll,CyclingList,MENU/ARMOR_PLATE_BEHAVIOR,MENU/ARMOR_PLATE_BEHAVIOR_DESC,,,armorPlateApplyAllKBM,MENU/APPLY_ONE;MENU/APPLY_ALL,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
ToggleHoldSprint,CyclingList,MENU/SPRINT_SUPERSPRINT,MENU/SPRINT_DESC,image_options_supersprint,,holdSprint,GAME/TOGGLE;GAME/HOLD,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
ToggleSprintReload,CyclingList,MENU/SPRINT_CANCELS_RELOAD,MENU/SPRINT_CANCELS_RELOAD_DESC,image_options_reloadcancel,,sprintCancelsReload,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
ToggleTooltipEnable,CyclingList,MENU/TOOLTIPS,MENU/TOOLTIPS_DESC,,,ToggleTooltipEnable,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,GENERAL,,,
ToggleMapCursorEnable,CyclingList,MENU/MAP_CURSOR,MENU/MAP_CURSOR_DESC,,,ToggleMapCursorEnable,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
ToogleLean,CyclingList,LUA_MENU/LEAN_TOGGLE,,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,N,N,Y,Y,Y,N,,N,N,CONTROLLER,,,
OLKMKMTKRO,CyclingList,MENU/UNLOCK_ALL_ITEMS,MENU/UNLOCK_ALL_ITEMS_DESC,,OLKMKMTKRO,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
UseHoldKBMProfileOption,CyclingList,MENU/USE_HOLD_KBM_PROFILE_OPTION,MENU/USE_HOLD_KBM_PROFILE_OPTION_DESC,,,useHoldKBMProfile,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
UseVoiceCom,CyclingList,LUA_MENU/USE_VOICE_COMMUNICATIONS,LUA_MENU/USE_VOICE_COMMUNICATIONS_DESC,,LPOPTLTKR,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,N,Y,Y,Y,Y,Y,Y,,Y,N,AUDIO,VoiceChatVolume;VoiceChatRecordingMode;MicrophoneVolume;OpenMicRecordingSensitivity;VoiceChat;VoiceChatMuteAllStrategy;VoiceFutz,,
Vehicle3rdPersonFoV,CyclingList,PLATFORM_UI/FOV_VEHICLES,PLATFORM_UI/FOV_VEHICLES_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,Y,N,,,,
VehicleCameraAutoRecenterController,CyclingList,MENU/VEHICLE_CAMERA_AUTO_CENTER,MENU/VEHICLE_CAMERA_AUTO_CENTER_DESC,,,vehicleCameraAutoRecenterEnabledGamepad,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,N,Y,Y,Y,Y,Y,N,,N,N,,,,
VehicleCameraAutoRecenterKeyboard,CyclingList,MENU/VEHICLE_CAMERA_AUTO_CENTER,MENU/VEHICLE_CAMERA_AUTO_CENTER_DESC,,,vehicleCameraAutoRecenterEnabledKeyboard,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,N,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
VehicleControlMode,CyclingList,MENU/VEHICLE_CONTROL_MODE,MENU/VEHICLE_CONTROL_MODE_DESC,,,,LUA_MENU/VIEW;LUA_MENU/WORLD,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
VoiceChatChannel,CyclingList,MENU/VOICE_CHAT_CHANNEL,MENU/VOICE_CHAT_CHANNEL_DESC,,,,LUA_MENU/PARTY_ONLY;LUA_MENU/DEFAULT,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
VoiceChatDevicePC,CyclingList,MENU/VOICE_CHAT_DEVICE,MENU/VOICE_CHAT_DEVICE_DESC_PC,,MSQLPLNSQN,,MENU/DEFAULT_COMMUNICATION_DEVICE;MENU/DEFAULT_SYSTEM_DEVICE,,,Y,Y,Y,Y,Y,Y,N,,Y,N,AUDIO,VoiceChat,,
VoiceChatDeviceXBOX,CyclingList,MENU/VOICE_CHAT_DEVICE,MENU/VOICE_CHAT_DEVICE_DESC_XBOX,,MSQLPLNSQN,,MENU/HEADSET;MENU/SPEAKERS,,,Y,Y,Y,Y,Y,Y,N,,N,Y,AUDIO,VoiceChat,,
VoiceChatMuteAllStrategy,Dropdown,MENU/MUTE_ALL_STRATEGY,MENU/MUTE_ALL_STRATEGY_DESC,,,,LUA_MENU/ENABLED;LUA_MENU/DISABLED;MENU/MUTE_ALL_BUT_PARTY;LUA_MENU/MUTE_ALL_BUT_FRIENDS,,,N,Y,Y,Y,Y,Y,Y,,N,N,AUDIO,VoiceChatVolume;VoiceChatRecordingMode;MicrophoneVolume;OpenMicRecordingSensitivity;VoiceChat;VoiceFutz,,
VoiceChatPlaybackDevice,CyclingList,MENU/VOICE_CHAT_PLAYBACK_DEVICE,MENU/NEWREFVOICE_CHAT_PLAYBACK_DEVICE_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,N,Y,Y,Y,Y,Y,Y,,Y,N,,,,
VoiceChatRealTimeProcessing,CyclingList,MENU/VOICE_CHAT_REAL_TIME_PROCESSING,MENU/VOICE_CHAT_REAL_TIME_PROCESSING_DESC,,MPPNRRRPMP,,MENU/NO_PROCESSING;MENU/MW;MENU/MW_CLASSIC_TITLECASE,,,N,Y,Y,Y,Y,Y,Y,,N,N,,,,
VoiceChatRecordingDevice,CyclingList,MENU/VOICE_CHAT_RECORDING_DEVICE,MENU/VOICE_CHAT_RECORDING_DEVICE_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,N,Y,Y,Y,Y,Y,N,,Y,N,,,,
VoiceChatRecordingMode,CyclingList,MENU/VOICE_CHAT_RECORDING_MODE,MENU/VOICE_CHAT_RECORDING_MODE_DESC,,MOOMTQSMPS,,LUA_MENU/PUSH_TO_TALK;LUA_MENU/OPEN_MIC,,,N,Y,Y,Y,Y,Y,N,,Y,N,AUDIO,OpenMicRecordingSensitivity;VoiceChat,,
VoiceChatVolume,SliderBarWithEditBox,MENU/VOICE_CHAT_VOLUME,MENU/VOICE_CHAT_VOLUME_DESC,,MPQSQTNRNO,,,VoiceChatVolume,,N,Y,Y,Y,Y,Y,Y,,N,N,AUDIO,,,
VoiceFutz,Dropdown,LUA_MENU/VOICE_CHAT_EFFECT,LUA_MENU/VOICE_CHAT_EFFECT_DESC,,TLOLPTLNQ,,LUA_MENU/NO_EFFECT;LUA_MENU/STEALTH_COMMS;LUA_MENU/CLASSIC_CHATTER,,,N,Y,Y,Y,Y,Y,Y,,N,N,AUDIO,,,
VoiceLevelIndicator,SliderBar,LUA_MENU/VOICECHAT_LEVEL_INDICATOR,LUA_MENU/VOICECHAT_LEVEL_INDICATOR_DESC,,OLMSPQPNNL,,,Volume,,Y,Y,Y,Y,N,Y,Y,,N,N,,,,
VoiceThreshold,SliderBarWithEditBox,LUA_MENU/PICKUP_THRESHOLD,LUA_MENU/PICKUP_THRESHOLD_DESC,,MSKKKMTQNT,,,VoiceThreshold,,Y,Y,Y,Y,N,Y,Y,,N,N,,,,
VoiceVolume,SliderBarWithEditBox,MENU/VOICE_VOLUME,PLATFORM/OPTIONS_VOICE_VOLUME_DESC,,MSSPLOROPP,,,Volume,,Y,Y,Y,Y,Y,Y,Y,,N,N,AUDIO,,,
Volume,SliderBarWithEditBox,MENU/MASTER_VOLUME,PLATFORM/OPTIONS_GAME_VOLUME_DESC,,LQTPNKKMOP,,,Volume,,Y,Y,Y,Y,Y,Y,Y,,N,N,AUDIO,,,
WeaponBlurConsole,CyclingList,PLATFORM_UI/WEAPON_MOTION_BLUR,PLATFORM_UI/WEAPON_MOTION_BLUR_DESC,image_options_weaponmotionblur,,weaponMotionBlurEnabled,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,Y,,,,
WeaponBlurPC,CyclingList,PLATFORM_UI/WEAPON_MOTION_BLUR,PLATFORM_UI/WEAPON_MOTION_BLUR_DESC,image_options_weaponmotionblur,,weaponMotionBlurEnabled,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
WeaponMountActivation,Dropdown,MENU/WEAPON_MOUNT_ACTIVATION,MENU/WEAPON_MOUNT_ACTIVATION_DESC,image_options_weaponmount,,,,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
MountingExitDelay,SliderBarWithEditBox,MENU/WEAPON_MOUNTING_EXIT_DELAY,MENU/WEAPON_MOUNTING_EXIT_DELAY_DESC,image_options_weaponmount,,mountPullAwayDelayKBM,,WeaponMountingExitDelay,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
WeaponMountingMovementExit,CyclingList,MENU/WEAPON_MOUNTING_MOVEMENT_EXIT,MENU/WEAPON_MOUNTING_MOVEMENT_EXIT_DESC,image_options_weaponmount,,mountPullAwayEnabledKBM,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,MountingExitDelay,,
WeaponMountingMovementExitController,CyclingList,MENU/WEAPON_MOUNTING_MOVEMENT_EXIT,MENU/WEAPON_MOUNTING_MOVEMENT_EXIT_DESC_CONTROLLER,image_options_weaponmount,,mountPullAwayEnabled,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,CONTROLLER,,,
WeaponSwitchWrapAround,CyclingList,MENU/WEAPON_SWITCH_WRAP_AROUND,MENU/WEAPON_SWITCH_WRAP_AROUND_DESC,,,WeaponSwitchWrapAround,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,,,
WindowsKeyMinimize,CyclingList,MENU/SYSTEM_KEY_MINIMIZE,MENU/SYSTEM_KEY_MINIMIZE_DESC,,,disableWinKey,LUA_MENU/OPERATING_SYSTEM;LUA_MENU/WINDOWSKEY_GAME,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,KEYBINDS_GAMEPLAY,,,
VRAMUsage,CyclingList,MENU/VRAM_USAGE,MENU/VRAM_USAGE_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
VariableRateShading,CyclingList,MENU/VARIABLE_RATE_SHADING,MENU/VARIABLE_RATE_SHADING_DESC,,MPOPRKKSM,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,GRAPHICS,,,
VSync,CyclingList,PLATFORM_UI/VSYNC,PLATFORM_UI/VSYNC_DESC,image_options_verticalsync,MPPNRRRPMP,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,Y,,,
VSync,CyclingList,PLATFORM_UI/VSYNC,PLATFORM_UI/VSYNC_DESC,image_options_verticalsync,MPPNRRRPMP,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,GRAPHICS,,,
MountConfigKBM,Dropdown,LUA_MENU/MOUNT_CONFIG,LUA_MENU/MOUNT_CONFIG_DESC,image_options_weaponmount,,mountButtonConfigKBM,LUA_MENU/DISABLED;LUA_MENU/DOUBLE_TAP_ADS;LUA_MENU/ADS_PLUS_MELEE;LUA_MENU/ADS;LUA_MENU/AUTO_MOUNT_TOGGLE;LUA_MENU/AUTO_MOUNT_HOLD;LUA_MENU/ADS_PLUS_INTERACT,,,Y,Y,Y,Y,Y,Y,N,,N,N,KEYBINDS_GAMEPLAY,MountingExitDelay;WeaponMountingMovementExit,,
VideoSubCategoryDisplay,SubCategory,LUA_MENU/VIDEO_SUB_DISPLAY,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
VideoSubCategoryDetailsTextures,SubCategory,LUA_MENU/VIDEO_SUB_DETAILS_TEXTURES,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
VideoSubCategoryShadowLighting,SubCategory,LUA_MENU/VIDEO_SUB_SHADOW_LIGHTING,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
VideoSubCategoryPostProcessingEffects,SubCategory,LUA_MENU/VIDEO_SUB_POST_PROCESSING_EFFECTS,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,,,,
CoDCaster_QS_SubCategory,SubCategory,CODCASTER/HUD_SETTINGS,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_TS_SubCategory,SubCategory,CODCASTER/TEAM_SETTINGS,,,,,,,,Y,Y,Y,Y,Y,N,Y,,N,N,,,,
CoDCaster_XRAY,CyclingList,CODCASTER/QS_XRAY,CODCASTER/QS_XRAY_HINT,,,shoutcaster_qs_xray,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_ListenIn,CyclingList,CODCASTER/QS_LISTEN_IN,CODCASTER/QS_LISTEN_IN_HINT,,,shoutcaster_qs_listen_in,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PlayerList,CyclingList,CODCASTER/QS_PLAYER_LIST,CODCASTER/QS_PLAYER_LIST_HINT,,,shoutcaster_qs_playerlist,CODCASTER/PORTRAITLIST_TOGGLE;CODCASTER/PLAYERLIST_TOGGLE,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_ScorePanel,CyclingList,CODCASTER/QS_SCORE_PANEL,CODCASTER/QS_SCORE_PANEL_HINT,,,shoutcaster_qs_scorepanel,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
