pistolgrip01_mpapa5,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_mpapa5,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape,icon_dyn_attachment_sm_mpapa5_pistolgrip_tape_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid_thermal,icon_dyn_attachment_thermal_east,,,,,,icon_dyn_attachment_thermal_hybrid_sksierra_v10,,,,,,,,,,,,,,,,,,,,,,,,,,
stockl_kilo98,icon_dyn_attachment_sn_kilo98_stockl,icon_dyn_attachment_sn_kilo98_stockl,icon_dyn_attachment_sn_kilo98_stockl_v2,,icon_dyn_attachment_sn_kilo98_stockl_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_kilo98,icon_dyn_attachment_sn_kilo98_pistolgrip_tape,icon_dyn_attachment_sn_kilo98_pistolgrip_tape03_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_kilo98,icon_dyn_attachment_sn_kilo98_pistolgrip_tape,icon_dyn_attachment_sn_kilo98_pistolgrip_tape03_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_kilo98,icon_dyn_attachment_sn_kilo98_pistolgrip_tape,icon_dyn_attachment_sn_kilo98_pistolgrip_tape03_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laserbalancedsnpr_bar,icon_dyn_attachment_laser_cylinder04,icon_dyn_attachment_laser_cylinder04,,,,,,icon_dyn_attachment_laser01_alpha50_v14,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_beta,icon_dyn_attachment_sm_beta_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_beta,icon_dyn_attachment_sm_beta_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_beta,icon_dyn_attachment_sm_beta_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_smgolf45,icon_dyn_attachment_sm_smgolf45_pistolgrip_v2,icon_dyn_attachment_sm_smgolf45_pistolgrip_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laserbalanced_smg_papa90_v2,icon_dyn_attachment_laser_pstl04,icon_dyn_attachment_laser_cylinder01,icon_dyn_attachment_laser_cylinder01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laserrange_smg_papa90_v2,icon_dyn_attachment_laser_pstl03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lasersmg_papa90_v2,icon_dyn_attachment_laser_pstl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_mgolf36,icon_dyn_attachment_lm_mgolf36_griptape,icon_dyn_attachment_lm_mgolf36_griptape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid_thermal_ironstall,icon_dyn_attachment_thermal_east,icon_dyn_attachment_thermal_east,,,,icon_dyn_attachment_thermal_hybrid_tall_kilo433_v24,,,,,,,,,,,,,,,,,,,,,,,,,,,
reflex_mgolf36,icon_dyn_attachment_lm_mgolf36_reflex,icon_dyn_attachment_lm_mgolf36_reflex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toprail_mgolf36,icon_dyn_attachment_lm_mgolf36_toprail,,,,icon_dyn_attachment_lm_mgolf36_toprail_v2,,,,,,icon_dyn_attachment_lm_mgolf36_toprail_v2,,,,,icon_dyn_attachment_lm_mgolf36_toprail_v16,,,,,,,,,,,,,,,,,
hybrid_west03_ironstall,icon_dyn_attachment_hybrid_west03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_scharlie,icon_dyn_attachment_ar_scharlie_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid_thermal_irons,icon_dyn_attachment_thermal_east,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_mcharlie,icon_dyn_attachment_ar_mcharlie_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip_pstl02_golf21,icon_dyn_attachment_pi_golf21_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip_pstl03_golf21,icon_dyn_attachment_pi_golf21_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust02_golf21,icon_dyn_attachment_pi_golf21_trigcust02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust_golf21,icon_dyn_attachment_pi_golf21_trigcust,,,,,,,,,,,icon_dyn_attachment_pi_golf21_trigcust_v22,,,,,,,,,,,,,,,,,,,,,
acog_west01_ironsfull,icon_dyn_attachment_4x_west,,,,,icon_dyn_attachment_4x_west_augolf_v4,,,,,,,,,,,,,,,,,,,,,,,,,,,
reflex_east01_ironsfull,icon_dyn_attachment_reflex_east,,icon_dyn_attachment_reflex_east_augolf_v13,icon_dyn_attachment_reflex_east_augolf_v16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brake_augolf,icon_dyn_attachment_muzzlebrake_pstl02,,icon_dyn_attachment_muzzlebrake01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stockl_falpha,icon_dyn_attachment_ar_falpha_stock_light_v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_alpha50,icon_dyn_attachment_sn_alpha50_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_alpha50,icon_dyn_attachment_sn_alpha50_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flashhidersnpr_alpha50,icon_dyn_attachment_flashhider02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust_papa320,icon_dyn_attachment_pi_papa320_trigcust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust02_papa320,icon_dyn_attachment_pi_papa320_trigcust02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust03_papa320,icon_dyn_attachment_pi_papa320_trigcust03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip_pstl02_mike1911,icon_dyn_attachment_pi_mike1911_pistolgrip_tape,,,,icon_dyn_attachment_pi_mike1911_pistolgrip_tape02_v19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip_pstl03_mike1911,icon_dyn_attachment_pi_mike1911_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust_mike1911,icon_dyn_attachment_pi_mike1911_trigcust,,,,,icon_dyn_attachment_pi_mike1911_trigcust_v21,,icon_dyn_attachment_pi_mike1911_trigcust_v21,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust02_mike1911,icon_dyn_attachment_pi_mike1911_trigcust02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust03_mike1911,icon_dyn_attachment_pi_mike1911_trigcust03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
front_akilo47_mp,icon_dyn_attachment_barrel_akilo47,icon_dyn_attachment_barrel_akilo47_v2,,,,,,,,icon_dyn_attachment_barrel_akilo47_v10,,,,,,,,,,,,,,,,,,,,,,,
trigcust_decho,icon_dyn_attachment_pi_decho_trigcust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust02_decho,icon_dyn_attachment_pi_decho_trigcust02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trigcust03_decho,icon_dyn_attachment_pi_decho_trigcust03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barcust2_uzulu,icon_dyn_attachment_sm_uzulu_barrel_v13,icon_dyn_attachment_sm_uzulu_barrel_v13,icon_dyn_attachment_sm_uzulu_barrel_v15,,,,icon_dyn_attachment_sm_uzulu_barcust_v24,,,,,,,,,,,,,,,,,,,,,,,,,,
calcust_uzulu,icon_dyn_attachment_sm_uzulu_mag_v13,,,,,icon_dyn_attachment_sm_uzulu_magcalcust_v18,,,icon_dyn_attachment_sm_uzulu_magcalcust_v24,icon_dyn_attachment_sm_uzulu_magcalcust_v25,,,,,,,,,,,,,,,,,,,,,,,
rec_uzulu_mp,icon_dyn_attachment_sm_uzulu_receiver,icon_dyn_attachment_sm_uzulu_receiver_v2,icon_dyn_attachment_sm_uzulu_receiver_v3,icon_dyn_attachment_sm_uzulu_receiver_v4,icon_dyn_attachment_sm_uzulu_receiver_v5,icon_dyn_attachment_sm_uzulu_receiver_v6,,,,,,icon_dyn_attachment_sm_uzulu_receiver_v12,icon_dyn_attachment_sm_uzulu_receiver_v13,,icon_dyn_attachment_sm_uzulu_receiver_v15,icon_dyn_attachment_sm_uzulu_receiver_v16,icon_dyn_attachment_sm_uzulu_receiver_v17,,,,,,,,,,,,,,,,
ub_mike203_mini,icon_dyn_attachment_ub_mike203_mini01,icon_dyn_attachment_ub_mike203_mini01_tango21_v7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
armsh_crossbow,icon_dyn_attachment_sn_crossbow_arms_heavy,,icon_dyn_attachment_sn_crossbow_arms_heavy_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rec_crossbow,icon_dyn_attachment_sn_crossbow_receiver,,icon_dyn_attachment_sn_crossbow_receiver_v3,icon_dyn_attachment_sn_crossbow_receiver_v4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rec_mike26,icon_dyn_attachment_sh_mike26_receiver,icon_dyn_attachment_sh_mike26_receiver_v2,,,,icon_dyn_attachment_sh_mike26_receiver_v6,icon_dyn_attachment_sh_mike26_receiver_v7,,,,,,,,,,,,,,,,,,,,,,,,,,
stockl_papa90_v2,icon_dyn_attachment_sm_papa90_stockl_v2,,,icon_dyn_attachment_sm_papa90_stockl_v2,icon_dyn_attachment_sm_papa90_stockl_v12,icon_dyn_attachment_sm_papa90_stockl_v2,icon_dyn_attachment_sm_papa90_stockl_v2,,icon_dyn_attachment_sm_papa90_stockl_v17,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip_pstl02_cpapa_v2,icon_dyn_attachment_pi_cpapa_pistolgrip_tape_v2,,,,icon_dyn_attachment_pi_cpapa_grip_v14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acog_west01_delta,icon_dyn_attachment_4x_west,icon_dyn_attachment_4x_west_tango21_v4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barmid_mike4_mpv2,icon_dyn_attachment_ar_mike4_barrel_v2,icon_dyn_attachment_ar_mike4_barrel_v2,,icon_dyn_attachment_ar_mike4_barrel_v5,icon_dyn_attachment_ar_mike4_barrel_v13,icon_dyn_attachment_ar_mike4_barrel_v15,icon_dyn_attachment_ar_mike4_barrel_v19,icon_dyn_attachment_ar_mike4_barrel_v17,icon_dyn_attachment_ar_mike4_barrel_v3,icon_dyn_attachment_ar_mike4_barrel_v31,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_mpapa7_v2,,,,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape02_v8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calcust_mcharlie,icon_dyn_attachment_ar_mcharlie_magsub,,icon_dyn_attachment_ar_mcharlie_mag_v4,,icon_dyn_attachment_ar_mcharlie_magsub_v21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rec_mpapa5_mp,icon_dyn_attachment_sm_mpapa5_reciever,icon_dyn_attachment_sm_mpapa5_reciever_v2,icon_dyn_attachment_sm_mpapa5_reciever_v3,icon_dyn_attachment_sm_mpapa5_reciever_v4,,icon_dyn_attachment_sm_mpapa5_reciever_v2,icon_dyn_attachment_sm_mpapa5_reciever_v7,icon_dyn_attachment_sm_mpapa5_reciever_v8,,,icon_dyn_attachment_sm_mpapa5_receiver_mp_v11,,icon_dyn_attachment_sm_mpapa5_receiver_mp_v13,icon_dyn_attachment_sm_mpapa5_receiver_mp_v14,,icon_dyn_attachment_sm_mpapa5_receiver_mp_v16,,,,,,,,,,,,,,,,,
barmid_romeo870,icon_dyn_attachment_sh_romeo870_barrel,icon_dyn_attachment_sh_romeo870_barmed_v13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rec_kilo433a,icon_dyn_attachment_ar_kilo433_receiver_v17,icon_dyn_attachment_ar_kilo433_receiver_v18,icon_dyn_attachment_ar_kilo433_receiver_v19,icon_dyn_attachment_ar_kilo433_receiver_v20,icon_dyn_attachment_ar_kilo433_receiver_v22,icon_dyn_attachment_ar_kilo433_receiver_v22,icon_dyn_attachment_ar_kilo433_receiver_v23,icon_dyn_attachment_ar_kilo433_receiver_v24,icon_dyn_attachment_ar_kilo433_receiver_v25,icon_dyn_attachment_ar_kilo433_receiver_v26,,,icon_dyn_attachment_ar_kilo433_receiver_v13,icon_dyn_attachment_ar_kilo433_receiver_v14,,,,,,,,,,,,,,,,,,,
front_kilo433a,icon_dyn_attachment_ar_kilo433_barrel_v17,icon_dyn_attachment_ar_kilo433_barrel_v18,,icon_dyn_attachment_ar_kilo433_barrel_v20,icon_dyn_attachment_ar_kilo433_barrel_v5,,icon_dyn_attachment_ar_kilo433_barrel_v23,,,,,,,,,,,,,,,,,,,,,,,,,,
calcust_mgolf36,icon_dyn_attachment_lm_mgolf36_mag,,icon_dyn_attachment_lm_mgolf36_mag_v12,icon_dyn_attachment_lm_mgolf36_mag_v6,icon_dyn_attachment_lm_mgolf36_mag_v7,,,,,icon_dyn_attachment_lm_mgolf36_mag_v11,icon_dyn_attachment_lm_mgolf36_mag_v16,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_kilo433,icon_dyn_attachment_ar_kilo433_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_kilo433,icon_dyn_attachment_ar_kilo433_pistolgrip_tape02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_kilo433,icon_dyn_attachment_ar_kilo433_pistolgrip_tape03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silencersleeveshtgn_mp,icon_dyn_attachment_silencer_shgn03,icon_dyn_attachment_ar_asierra12_suppressor_v4_romeo870_v22,,icon_dyn_attachment_ar_asierra12_suppressor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xtube_romeo870_mp,icon_dyn_attachment_sh_romeo870_cutshells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vertmags_caldb_romeo870,icon_dyn_attachment_sh_romeo870_mag_caldb_v13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stockno_akilo47,icon_dyn_attachment_nostock_akilo47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gripang_oscar12,icon_dyn_attachment_sh_oscar12_sidegripang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barcust2_akilo47,icon_dyn_attachment_lmgbarrel_akilo47_no_bipod,,icon_dyn_attachment_barcust2_akilo47_v21,icon_dyn_attachment_barcust2_akilo47_v22,,icon_dyn_attachment_barcust2_akilo47_v28,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_akilo47,icon_dyn_attachment_pistolgrip_tape_akilo47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_tango21,icon_dyn_attachment_ar_tango21_griptape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_tango21,icon_dyn_attachment_ar_tango21_griptape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_tango21,icon_dyn_attachment_ar_tango21_griptape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmags_tango21,icon_dyn_attachment_ar_tango21_xmags,,icon_dyn_attachment_ar_tango21_xmags_v12,icon_dyn_attachment_ar_tango21_xmags_v14,icon_dyn_attachment_ar_tango21_xmags_v18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_sierra552,icon_dyn_attachment_ar_sierra552_pstlgripcust,,,icon_dyn_attachment_ar_sierra552_pstlgripcust_v21,icon_dyn_attachment_ar_sierra552_pstlgripcust_v24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barshort_sierra552,icon_dyn_attachment_ar_sierra552_barshort,,,icon_dyn_attachment_ar_sierra552_barshort_v13_02,icon_dyn_attachment_ar_sierra552_barshort_v23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barxlong_sierra552,icon_dyn_attachment_ar_sierra552_barxlong,,icon_dyn_attachment_ar_sierra552_barxlong_v11,icon_dyn_attachment_ar_sierra552_barxlong_v16,icon_dyn_attachment_ar_sierra552_barxlong_v15,icon_dyn_attachment_ar_sierra552_barxlong_v17,icon_dyn_attachment_ar_sierra552_barxlong_v21,icon_dyn_attachment_ar_sierra552_barxlong_v22,,,,,,,,,,,,,,,,,,,,,,,,,
stockno_sierra552,icon_dyn_attachment_ar_sierra552_stockno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stocks_tango21,icon_dyn_attachment_ar_tango21_stock_tactical,,,,,icon_dyn_attachment_ar_tango21_stock_tactical_v14,icon_dyn_attachment_ar_tango21_stock_tactical_v16,icon_dyn_attachment_ar_tango21_stock_tactical_v17,,,,,,,,,,,,,,,,,,,,,,,,,
gripangprosmg,icon_dyn_attachment_angledgrip02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_augolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_augolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_augolf,icon_dyn_attachment_sm_augolf_pistolgrip_tape03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barcust_papa90_mp,icon_dyn_attachment_sm_papa90_custombarrel,icon_dyn_attachment_sm_papa90_custombarrel_v8,,,,icon_dyn_attachment_sm_papa90_custombarrel_v19,,,,,,,,,,,,,,,,,,,,,,,,,,,
gripvertpro_papa90,icon_dyn_attachment_sm_papa90_foregrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
griphip_papa90,icon_dyn_attachment_sm_papa90_foregrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gripvertsmg_papa90,icon_dyn_attachment_sm_papa90_foregrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_papa90,icon_dyn_attachment_sm_papa90_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_papa90,icon_dyn_attachment_sm_papa90_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_papa90,icon_dyn_attachment_sm_papa90_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stockh_papa90,icon_dyn_attachment_sm_papa90_stock_tactical,,icon_dyn_attachment_sm_papa90_v6_stock_tactical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp_mpapa5,icon_dyn_attachment_compensator02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reflex_west01_ironsfull,icon_dyn_attachment_reflex_west03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acog_east01_ironsfull,icon_dyn_attachment_4x_east_tall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holo_west02_smg,icon_dyn_attachment_holo_west02,,,,,icon_dyn_attachment_holo_west02_victor_v6,,icon_dyn_attachment_holo_west02,,icon_dyn_attachment_holo_west02_augolf_v27,,,,,,,,,,,,,,,,,,,,,,,
stockl_augolf,icon_dyn_attachment_sm_augolf_stockl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holo_west02_lmg,icon_dyn_attachment_holo_west02,,icon_dyn_attachment_holo_west02_mkilo3_v10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_uzulu,icon_dyn_attachment_sm_uzulu_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_uzulu,icon_dyn_attachment_sm_uzulu_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pistolgrip03_uzulu,icon_dyn_attachment_sm_uzulu_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stocks_crossbow,icon_dyn_attachment_sn_crossbow_stock_tac,,icon_dyn_attachment_sn_crossbow_stock_tac_v4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boltfire_crossbow,icon_dyn_attachment_sn_crossbow_mag_firebolt,,icon_dyn_attachment_sn_crossbow_mag_firebolt_v4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boltexplo_crossbow,icon_dyn_attachment_sn_crossbow_mag_expbolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boltstun_crossbow,icon_dyn_attachment_sn_crossbow_mag_stunbolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wireh_crossbow,icon_dyn_attachment_sn_crossbow_wire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wirel_crossbow,icon_dyn_attachment_sn_crossbow_wire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compdmr,icon_dyn_attachment_compensator02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip06_mike14,icon_dyn_attachment_sn_mike14_stock_v3,,icon_dyn_attachment_sn_mike14_cantedreflex,icon_dyn_attachment_sn_mike14_stock_v16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip04_mike14,icon_dyn_attachment_sn_mike14_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
complmg,icon_dyn_attachment_compensator02,,,,,icon_dyn_attachment_compensator02_lima86_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,
smags_smgolf45,icon_dyn_attachment_sm_smgolf45_smags,,icon_dyn_attachment_sm_smgolf45_smags_v6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xmagslrg_smgolf45,icon_dyn_attachment_sm_smgolf45_xmagslrg,,,icon_dyn_attachment_sm_smgolf45_xmagslrg_v7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stockl_smgolf45,icon_dyn_attachment_sm_smgolf45_stockl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barlong_smgolf45,icon_dyn_attachment_sm_smgolf45_barlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barshort_smgolf45,icon_dyn_attachment_sm_smgolf45_barrel_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barmid_smgolf45,icon_dyn_attachment_sm_smgolf45_barmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stockh_smgolf45,icon_dyn_attachment_sm_smgolf45_stockh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stockcqb_smgolf45,icon_dyn_attachment_sm_smgolf45_stockcqb,icon_dyn_attachment_sm_smgolf45_stockcqb_v4,icon_dyn_attachment_sm_smgolf45_stockcqb_v11,icon_dyn_attachment_sm_smgolf45_stockcqb_v12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gripvertprolmg,icon_dyn_attachment_vertgrip01_black,,icon_dyn_attachment_vertgrip_stubby04_mpapa7_v6,icon_dyn_attachment_vertgrip_stubby04_mpapa7_v6,icon_dyn_attachment_vertgrip_stubby04_mpapa7_v6,,,icon_dyn_attachment_vertgrip_stubby04_lm_kilo121_v16,,,,icon_dyn_attachment_vertgrip_stubby04_romeo870_v3,,,,,,,,,,,,,,,,,,,,,
silencerbalanced_mpapa5,icon_dyn_attachment_silencer02,,icon_dyn_attachment_silencer02_mpapa5_v14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silencersleeve_mpapa5,icon_dyn_attachment_silencer03,,icon_dyn_attachment_silencer03_mpapa5_v26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_dpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_dpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_dpapa12,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flashhider_kilo121,icon_dyn_attachment_flashhider01,icon_dyn_attachment_lm_kilo121_flashhider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip01_mpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip02_mpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape02_v8,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape02_v8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip03_mpapa7,icon_dyn_attachment_sm_mpapa7_pistolgrip_tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laserrangeshtgn,icon_dyn_attachment_laser02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistolgrip06_sksierra,icon_dyn_attachment_sn_sksierra_stockhvy,icon_dyn_attachment_sn_sksierra_stockhvy_v2,icon_dyn_attachment_sn_sksierra_stockhvy_v11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acog_west02_ironstall,,icon_dyn_attachment_4x_west02_tall_mike4_v14,icon_dyn_attachment_4x_west02_tall_mike4_v36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rec_mike4a,icon_dyn_attachment_ar_mike4_receiver_v17,icon_dyn_attachment_ar_mike4_receiver_v27,icon_dyn_attachment_ar_mike4_receiver_v19,,,,icon_dyn_attachment_ar_mike4_receiver_v23,icon_dyn_attachment_ar_mike4_receiver_v24,,icon_dyn_attachment_ar_mike4_receiver_v26,,icon_dyn_attachment_ar_mike4_receiver_v28,icon_dyn_attachment_ar_mike4_receiver_v29,icon_dyn_attachment_ar_mike4_receiver_v30,icon_dyn_attachment_ar_mike4_receiver_v31,icon_dyn_attachment_ar_mike4_receiver_v32,icon_dyn_attachment_ar_mike4_receiver_v17,,icon_dyn_attachment_ar_mike4_receiver_v16,,,,,,,,,,,,,,
mag_mike4a,icon_dyn_attachment_ar_mike4_mag_v17,icon_dyn_attachment_ar_mike4_mag_black,icon_dyn_attachment_ar_mike4_mag_v19,icon_dyn_attachment_ar_mike4_mag_v20,icon_dyn_attachment_ar_mike4_mag_black,icon_dyn_attachment_ar_mike4_mag_black,icon_dyn_attachment_ar_mike4_mag_v23,,icon_dyn_attachment_ar_mike4_mag_v20,icon_dyn_attachment_ar_mike4_mag_black,,icon_dyn_attachment_ar_mike4_mag_v20,icon_dyn_attachment_ar_mike4_mag_v29,,icon_dyn_attachment_ar_mike4_mag_v31,icon_dyn_attachment_ar_mike4_mag_black,,,,,,,,,,,,,,,,,
rec_smgolf45,icon_dyn_attachment_sm_smgolf45_receiver,,,icon_dyn_attachment_sm_smgolf45_receiver_v4,,icon_dyn_attachment_sm_smgolf45_receiver_v6,icon_dyn_attachment_sm_smgolf45_receiver_v7,icon_dyn_attachment_sm_smgolf45_receiver_v8,,,icon_dyn_attachment_sm_smgolf45_receiver_v11,icon_dyn_attachment_sm_smgolf45_receiver_v12,,,,,,,,,,,,,,,,,,,,,
