158,execution_mp_universal_ref_variant_46,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_124,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_124_DESC,mp_execution_universal_46,t9_execution_124,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220171,ui_icon_finishing_move_124,,mtx_execute_rare,ui_default_white,
159,execution_mp_universal_ref_variant_47,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_126,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_126_DESC,mp_execution_universal_47,t9_execution_126,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220172,ui_icon_finishing_move_126,,mtx_execute_taking_out_trash,ui_default_white,
160,execution_mp_universal_ref_variant_48,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_127,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_127_DESC,mp_execution_universal_48,t9_execution_127,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220173,ui_icon_finishing_move_127,,mtx_execute_didnt_fight,ui_default_white,
161,execution_mp_universal_ref_variant_49,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_129,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_129_DESC,mp_execution_universal_49,t9_execution_129,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220174,ui_icon_finishing_move_129,,mtx_execute_rare,ui_default_white,
162,execution_mp_universal_ref_variant_50,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_132,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_132_DESC,mp_execution_universal_50,t9_execution_132,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220175,ui_icon_finishing_move_132,,mtx_execute_just_die,ui_default_white,
163,execution_mp_universal_ref_variant_51,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_135,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_135_DESC,mp_execution_universal_51,t9_execution_135,none,EXECUTIONS/EXECUTION,icon_execution_base,220176,ui_icon_finishing_move_135,,mtx_execute_rare,ui_default_white,
164,execution_mp_universal_ref_variant_52,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_136,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_136_DESC,mp_execution_universal_52,t9_execution_136,iw8_execution_pistol_mp,EXECUTIONS/EXECUTION,icon_execution_base,220177,ui_icon_finishing_move_136,,mtx_execute_who_else,ui_default_white,
165,execution_mp_universal_ref_variant_53,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_150,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_150_DESC,mp_execution_universal_53,t9_execution_150,iw8_execution_sledgehammer_mp,EXECUTIONS/EXECUTION,icon_execution_base,220178,ui_icon_finishing_move_150,,mtx_execute_hammer_kill,ui_default_white,
166,execution_mp_western_sparks_default,sparks_western,EXECUTIONS/SPARKS_DEFAULT,0,200,0,5,icon_execution_base,1,EXECUTIONS/SPARKS_DEFAULT_DESC,mp_execution_nikto_02,execution_080,iw8_execution_hatchet_mp,EXECUTIONS/EXECUTION,icon_execution_base,220180,ui_operator_execution_west_sparks_1,,,ui_default_white,
167,execution_mp_universal_ref_variant_54,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_017,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_017_DESC,mp_execution_universal_54,t9_execution_017,iw8_execution_grenade_mp,EXECUTIONS/EXECUTION,icon_execution_base,220181,ui_icon_finishing_move_17,,,ui_default_white,
168,execution_mp_t9bulldozer_western_default,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
169,execution_mp_t9stitch_eastern_default,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
170,execution_mp_t9zeyna_western_default,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
171,execution_mp_t9esports_western_default,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
172,execution_mp_universal_ref_variant_26,t9_exclusive_ref,EXECUTIONS/T9_EXECUTION_004,0,200,0,2,icon_execution_base,1,EXECUTIONS/T9_EXECUTION_004_DESC,mp_execution_universal_24,t9_execution_004,iw8_execution_knife_mp,EXECUTIONS/EXECUTION,icon_execution_base,220131,ui_icon_finishing_move_04,,execution_exec,ui_default_white,
