400276,MENU/BUNDLE_NAME_COPPERHEAD_II,MENU/BUNDLE_DESCRIPTION_COPPERHEAD_II,MENU/BUNDLE_FLAVOR_COPPERHEAD_II,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_copperhead_ii,mw_store_billboard_preview_blur,mw_store_title_copperhead_ii,20,1300,975,,4,576,602,180285,170622,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0276,,,,,,,,Hollywood,Metallic Colorful,Metallic Colorful,Metallic Colorful,
400277,MENU/BUNDLE_NAME_ARMED_RESPONSE,MENU/BUNDLE_DESCRIPTION_ARMED_RESPONSE,MENU/BUNDLE_FLAVOR_ARMED_RESPONSE,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_armed_response,mw_store_billboard_preview_blur,mw_store_title_armed_response,20,1200,900,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0277,,,,,,,,,,,,
400278,MENU/BUNDLE_NAME_FIRE_CLAW_III,MENU/BUNDLE_DESCRIPTION_FIRE_CLAW_III,MENU/BUNDLE_FLAVOR_FIRE_CLAW_III,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_fire_claw_iii,mw_store_billboard_preview_blur,mw_store_title_fire_claw_iii,20,1100,825,,3,526,190253,80316,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0278,,,,,,,,Hollywood,Animal Colorful,Animal Colorful,Animal Colorful,
400279,MENU/BUNDLE_NAME_ROC_SLAYER,MENU/BUNDLE_DESCRIPTION_ROC_SLAYER,MENU/BUNDLE_FLAVOR_ROC_SLAYER,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_roc_slayer,mw_store_billboard_preview_blur,mw_store_title_roc_slayer,20,1000,750,,3,359,180760,330179,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0279,,,,,,,,Hollywood,Black/Gold,Black/Gold,Black/Gold,
400280,MENU/BUNDLE_NAME_TWIN_SUNS,MENU/BUNDLE_DESCRIPTION_TWIN_SUNS,MENU/BUNDLE_FLAVOR_TWIN_SUNS,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_twin_suns,mw_store_billboard_preview_blur,mw_store_title_twin_suns,20,1300,975,,4,651,478,180776,170554,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0280,,,,,,,,Playful,Metallic,Metallic,Metallic,
400281,MENU/BUNDLE_NAME_HEAVY_METAL,MENU/BUNDLE_DESCRIPTION_HEAVY_METAL,MENU/BUNDLE_FLAVOR_HEAVY_METAL,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_heavy_metal,mw_store_billboard_preview_blur,mw_store_title_heavy_metal,20,800,600,,3,516,330169,171008,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0281,,,,,,,,Mil-sim,Camo,Camo,Camo,
400282,MENU/BUNDLE_NAME_SERVANT_OF_CTHULHU,MENU/BUNDLE_DESCRIPTION_SERVANT_OF_CTHULHU,MENU/BUNDLE_FLAVOR_SERVANT_OF_CTHULHU,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_servant_of_cthulhu,mw_store_billboard_preview_blur,mw_store_title_servant_of_cthulhu,20,1200,900,,4,486,480031,80146,170890,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0282,,,,,,,,Hollywood,Camo,Camo,Camo,
400283,MENU/BUNDLE_NAME_ANIME_EXPRESS,MENU/BUNDLE_DESCRIPTION_ANIME_EXPRESS,MENU/BUNDLE_FLAVOR_ANIME_EXPRESS,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_anime_express,mw_store_billboard_preview_blur,mw_store_title_anime_express,20,1600,1200,,4,447,218,80310,480079,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0283,,,,,,,,Playful,Anime Colorful,Anime Colorful,Anime Colorful,
400284,MENU/BUNDLE_NAME_ENCRYPTION,MENU/BUNDLE_DESCRIPTION_ENCRYPTION,MENU/BUNDLE_FLAVOR_ENCRYPTION,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_encryption,mw_store_billboard_preview_blur,mw_store_title_encryption,20,1200,900,,3,547,180763,170880,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0284,,,,,,,,Hollywood,Metallic Colorful,Metallic Colorful,Metallic Colorful,
400285,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,480008,180278,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0285,,,,,,,,,,,,
400286,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,1,170026,,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0286,,,,,,,,,,,,
400287,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,190204,330172,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0287,,,,,,,,,,,,
400288,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,210017,190397,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0288,,,,,,,,,,,,
400289,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,180768,170651,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0289,,,,,,,,,,,,
400290,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,330249,190018,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0290,,,,,,,,,,,,
400291,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,330217,170509,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0291,,,,,,,,,,,,
400292,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,318,180764,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0292,,,,,,,,,,,,
400293,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,330170,170653,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0293,,,,,,,,,,,,
400294,MENU/BUNDLE_NAME_GIFT_PACK,MENU/BUNDLE_DESCRIPTION_GIFT_PACK,MENU/BUNDLE_FLAVOR_GIFT_PACK,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_gift_pack,mw_store_billboard_preview_blur,mw_store_title_gift_pack,20,0,0,,2,180425,330254,,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0294,,,,,,,,,,,,
400295,MENU/BUNDLE_NAME_S1_BP_PACK_00,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_00,MENU/BUNDLE_FLAVOR_S1_BP_PACK_00,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_00,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_00,20,1500,1350,,5,30108,490001,30239,490002,40016,,,,,,2,20012,20026,,,,,,,,,,,,,,,,bundle_0295,,,,,,,,,,,,
400296,MENU/BUNDLE_NAME_S1_BP_PACK_01,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_01,MENU/BUNDLE_FLAVOR_S1_BP_PACK_01,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_01,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_01,20,1200,900,,8,30000,490003,44,170807,180593,188,179,80241,,,1,20000,,,,,,,,,,,,,,,,,bundle_0296,,,,,,,,,,,,
400297,MENU/BUNDLE_NAME_S1_BP_PACK_02,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_02,MENU/BUNDLE_FLAVOR_S1_BP_PACK_02,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_02,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_02,20,1000,750,,6,30171,490004,77,330163,190452,170806,,,,,1,20019,,,,,,,,,,,,,,,,,bundle_0297,,,,,,,,,,,,
400298,MENU/BUNDLE_NAME_S1_BP_PACK_03,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_03,MENU/BUNDLE_FLAVOR_S1_BP_PACK_03,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_03,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_03,20,1600,1200,,8,30052,490005,103,126,180597,80016,330165,190454,,,1,20005,,,,,,,,,,,,,,,,,bundle_0298,,,,,,,,,,,,
400299,MENU/BUNDLE_NAME_S1_BP_PACK_04,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_04,MENU/BUNDLE_FLAVOR_S1_BP_PACK_04,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_04,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_04,20,1600,1200,,8,30264,490006,148,156,40019,170711,180596,80022,,,1,20029,,,,,,,,,,,,,,,,,bundle_0299,,,,,,,,,,,,
400300,MENU/BUNDLE_NAME_S1_BP_PACK_05,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_05,MENU/BUNDLE_FLAVOR_S1_BP_PACK_05,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_05,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_05,20,1100,825,,7,30057,490007,72,86,330164,190453,170812,,,,1,20006,,,,,,,,,,,,,,,,,bundle_0300,,,,,,,,,,,,
400301,MENU/BUNDLE_NAME_S1_BP_PACK_06,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_06,MENU/BUNDLE_FLAVOR_S1_BP_PACK_06,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_06,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_06,20,2000,1500,,8,30032,490008,178,180532,80024,135,330166,113,,,1,20003,,,,,,,,,,,,,,,,,bundle_0301,,,,,,,,,,,,
400302,MENU/BUNDLE_NAME_S1_BP_PACK_07,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_07,MENU/BUNDLE_FLAVOR_S1_BP_PACK_07,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_07,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_07,20,1500,1200,,8,30069,490009,167,190456,40022,170809,180592,80023,,,1,20007,,,,,,,,,,,,,,,,,bundle_0302,,,,,,,,,,,,
400303,MENU/BUNDLE_NAME_S1_BP_PACK_08,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_08,MENU/BUNDLE_FLAVOR_S1_BP_PACK_08,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_08,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_08,20,1400,1050,,8,30075,490010,147,330167,190459,91,170810,180536,,,1,20008,,,,,,,,,,,,,,,,,bundle_0303,,,,,,,,,,,,
400304,MENU/BUNDLE_NAME_S1_BP_PACK_09,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_09,MENU/BUNDLE_FLAVOR_S1_BP_PACK_09,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_09,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_09,20,2400,1800,,8,30195,490011,122,80044,214,330168,190455,268,,,1,20021,,,,,,,,,,,,,,,,,bundle_0304,,,,,,,,,,,,
400305,MENU/BUNDLE_NAME_S1_BP_PACK_10,MENU/BUNDLE_DESCRIPTION_S1_BP_PACK_10,MENU/BUNDLE_FLAVOR_S1_BP_PACK_10,1000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_s01_bp_pack_10,mw_store_billboard_preview_blur,mw_store_title_s01_bp_pack_10,20,2400,1800,,8,30111,490012,170808,40024,180535,127,80038,209,,,1,20012,,,,,,,,,,,,,,,,,bundle_0305,,,,,,,,,,,,
400306,MENU/BUNDLE_NAME_CODE_PACK_2,MENU/BUNDLE_DESCRIPTION_CODE_PACK_2,MENU/BUNDLE_FLAVOR_CODE_PACK_2,3000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_code_pack_ii,mw_store_billboard_preview_blur,mw_store_title_code_pack_ii,0,10000,7500,codepack2,10,30435,696,270119,40083,80319,171009,171010,180791,180792,190483,0,,,,,,,,,,,,,,,,,,bundle_0306,,,,,,,,,,,,
400307,MENU/BUNDLE_NAME_AVOCADOS_REVENGE,MENU/BUNDLE_DESCRIPTION_AVOCADOS_REVENGE,MENU/BUNDLE_FLAVOR_AVOCADOS_REVENGE,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_avocados_revenge,mw_store_billboard_preview_blur,mw_store_title_avocados_revenge,20,1100,825,,6,660,592,668,80311,180793,171011,,,,,0,,,,,,,,,,,,,,,,,,bundle_0307,,,,,,,,Playful,Food,Food,Food,
400308,MENU/BUNDLE_NAME_TRICKSHOT,MENU/BUNDLE_DESCRIPTION_TRICKSHOT,MENU/BUNDLE_FLAVOR_TRICKSHOT,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_trickshot,mw_store_billboard_preview_blur,mw_store_title_trickshot,20,1200,900,,6,564,705,665,170861,80289,330257,,,,,0,,,,,,,,,,,,,,,,,,bundle_0308,,,,,,,,Playful,Colorful,Colorful,Colorful,
400309,MENU/BUNDLE_NAME_TRACER_PACK_PURPLE,MENU/BUNDLE_DESCRIPTION_TRACER_PACK_PURPLE,MENU/BUNDLE_FLAVOR_TRACER_PACK_PURPLE,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_tracer_pack_purple,mw_store_billboard_preview_blur,mw_store_title_tracer_pack_purple,20,1600,1200,,5,657,583,667,80317,170094,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0309,,,,,,,,Hollywood,Colorful Metallic,Colorful Metallic,Colorful Metallic,
400310,MENU/BUNDLE_NAME_ROYAL_ASSASSIN,MENU/BUNDLE_DESCRIPTION_ROYAL_ASSASSIN,MENU/BUNDLE_FLAVOR_ROYAL_ASSASSIN,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_royal_assassin,mw_store_billboard_preview_blur,mw_store_title_royal_assassin,20,1400,1050,,6,554,527,689,170210,180759,190298,,,,,0,,,,,,,,,,,,,,,,,,bundle_0310,,,,,,,,Playful,Colorful,Colorful,Colorful,
400311,MENU/BUNDLE_NAME_HEIJI_MISHKIN_LIMITED,MENU/BUNDLE_DESCRIPTION_HEIJI_MISHKIN_LIMITED,MENU/BUNDLE_FLAVOR_HEIJI_MISHKIN_LIMITED,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_heiji_mishkin_limited,mw_store_billboard_preview_blur,mw_store_title_heiji_mishkin_limited,20,1400,1050,,5,575,355,180736,330178,80134,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0311,,,,,,,,Hollywood,Colorful,Colorful,Colorful,
400312,MENU/BUNDLE_NAME_HIS_NAME_WAS_DEATH,MENU/BUNDLE_DESCRIPTION_HIS_NAME_WAS_DEATH,MENU/BUNDLE_FLAVOR_HIS_NAME_WAS_DEATH,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_his_name_was_death,mw_store_billboard_preview_blur,mw_store_title_his_name_was_death,20,1300,975,,5,586,653,170253,190433,180771,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0312,,,,,,,,Playful,White Skulls,White Skulls,White Skulls,
400313,MENU/BUNDLE_NAME_EYE_OF_THE_BEHOLDER,MENU/BUNDLE_DESCRIPTION_EYE_OF_THE_BEHOLDER,MENU/BUNDLE_FLAVOR_EYE_OF_THE_BEHOLDER,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_eye_of_the_beholder,mw_store_billboard_preview_blur,mw_store_title_eye_of_the_beholder,20,800,600,,4,434,581,180437,170650,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0313,,,,,,,,Playful,Colorful,Colorful,Colorful,
400314,MENU/BUNDLE_NAME_SURPRISE,MENU/BUNDLE_DESCRIPTION_SURPRISE,MENU/BUNDLE_FLAVOR_SURPRISE,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_surprise,mw_store_billboard_preview_blur,mw_store_title_surprise,20,1200,900,,5,539,669,480057,80121,190442,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0314,,,,,,,,Playful,Colorful,Colorful,Colorful,
400315,MENU/BUNDLE_NAME_NO_WORK_ALL_PLAY,MENU/BUNDLE_DESCRIPTION_NO_WORK_ALL_PLAY,MENU/BUNDLE_FLAVOR_NO_WORK_ALL_PLAY,3000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_no_work_all_play,mw_store_billboard_preview_blur,mw_store_title_no_work_all_play,20,800,600,,3,695,80169,330264,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0315,,,,,,,,Playful,Colorful,Colorful,Colorful,
400316,MENU/BUNDLE_NAME_GOING_THE_DISTANCE,MENU/BUNDLE_DESCRIPTION_GOING_THE_DISTANCE,MENU/BUNDLE_FLAVOR_GOING_THE_DISTANCE,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_going_the_distance,mw_store_billboard_preview_blur,mw_store_title_going_the_distance,20,500,375,,4,480045,480017,80320,180294,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0316,,,,,,,,Playful,,,,
400317,MENU/BUNDLE_NAME_SONY_HEADSTART_3,MENU/BUNDLE_DESCRIPTION_SONY_HEADSTART_3,MENU/BUNDLE_FLAVOR_SONY_HEADSTART_3,4000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_sony_headstart,mw_store_billboard_preview_blur,mw_store_title_sony_headstart,0,0,0,headstartpack2,7,30436,706,40082,80142,171012,180794,200038,,,,1,20028,,,,,,,,,,,,,,,,,bundle_0317,,,,,,,,,,,,
400318,BATTLEPASS/BATTLEPASS_20_TIER_SKIP,MENU/BUNDLE_DESCRIPTION_20_Tier_SKIP,BATTLEPASS/BATTLEPASS_20_TIER_SKIP,3000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_20_tier_skip,battlepass_purchase_image,mw_store_title_20_tier_skip,20,1500,1200,,1,430006,,,,,,,,,,0,,,,,,,,,,,,,1,SEASON3_END,,,,bundle_0318,,,,,,,,,,,,
400319,MENU/BUNDLE_NAME_ROAD_TO_VICTORY,MENU/BUNDLE_DESCRIPTION_ROAD_TO_VICTORY,MENU/BUNDLE_FLAVOR_ROAD_TO_VICTORY,4000,MENU/BUNDLE_TYPE_VARIETY,mw_store_billboard_road_to_victory,mw_store_billboard_preview_blur,mw_store_title_road_to_victory,20,800,600,,6,480004,480040,480037,480091,480077,470002,,,,,0,,,,,,,,,,,,,,,,,,bundle_0319,,,,,,,,Playful,,,,
400320,MENU/BUNDLE_NAME_GOOD_LUCK,MENU/BUNDLE_DESCRIPTION_GOOD_LUCK,MENU/BUNDLE_FLAVOR_GOOD_LUCK,4000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_good_luck,mw_store_billboard_preview_blur,mw_store_title_good_luck,20,1100,825,,3,540,80156,180732,,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0320,,,,,,,,Playful,Black/Gold,Black/Gold,Black/Gold,
400321,MENU/BUNDLE_NAME_WENDIGO,MENU/BUNDLE_DESCRIPTION_WENDIGO,MENU/BUNDLE_FLAVOR_WENDIGO,4000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_wendigo,mw_store_billboard_preview_blur,mw_store_title_wendigo,20,2400,1800,,10,30465,557,686,220126,673,80328,300244,171320,181086,190498,1,20024,,,,,,,,,,,,,,,,,bundle_0321,,,,,,,MENU/BUNDLE_FEATURE_WENDIGO,Hollywood,Arctic Masked,White Arctic,White Arctic,
400322,MENU/BUNDLE_NAME_RUSSIAN_FEDERAL_SECURITY_BUREAU,MENU/BUNDLE_DESCRIPTION_RUSSIAN_FEDERAL_SECURITY_BUREAU,MENU/BUNDLE_FLAVOR_RUSSIAN_FEDERAL_SECURITY_BUREAU,6000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_russian_federal_security_bureau,mw_store_billboard_preview_blur,mw_store_title_russian_federal_security_bureau,20,1200,1000,,5,30473,638,171492,181259,190499,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0322,,,,,,,,,,,,
400323,MENU/BUNDLE_NAME_EARTH_EXPEDITIONARY_FORCE,MENU/BUNDLE_DESCRIPTION_EARTH_EXPEDITIONARY_FORCE,MENU/BUNDLE_FLAVOR_EARTH_EXPEDITIONARY_FORCE,4001,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_earth_expeditionary_force,mw_store_billboard_preview_blur,mw_store_title_earth_expeditionary_force,20,1600,1200,,6,30482,730,40094,80164,170892,181088,,,,,1,20004,,,,,,,,,,,,,,,,,bundle_0323,,,,,,,,Playful,Fantasy Street,Metallic,Metallic,
400324,MENU/BUNDLE_NAME_BALKAN_BLUE_LIGHTNING_UNIT,MENU/BUNDLE_DESCRIPTION_BALKAN_BLUE_LIGHTNING_UNIT,MENU/BUNDLE_FLAVOR_BALKAN_BLUE_LIGHTNING_UNIT,4000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_balkan_blue_lightning_unit,mw_store_billboard_preview_blur,mw_store_title_balkan_blue_lightning_unit,20,1200,900,,5,30477,699,480095,180576,190309,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0324,,,,,,,,Mil-sim,Military Masked,Dark,Dark,
400325,MENU/BUNDLE_NAME_REBELLION,MENU/BUNDLE_DESCRIPTION_REBELLION,MENU/BUNDLE_FLAVOR_REBELLION,5000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_rebellion,mw_store_billboard_preview_blur,mw_store_title_rebellion,20,1200,900,,5,30463,508,170955,180575,190311,,,,,,1,20008,,,,,,,,,,,,,,,,,bundle_0325,,,,,,,,Mil-sim,Masked Military,Camo,Camo,
400326,MENU/BUNDLE_NAME_JW_GROM,MENU/BUNDLE_DESCRIPTION_JW_GROM,MENU/BUNDLE_FLAVOR_JW_GROM,4000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_jw_grom,mw_store_billboard_preview_blur,mw_store_title_jw_grom,20,1200,900,,5,30472,729,171322,181089,190500,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0326,,,,,,,,Mil-sim,Military Masked,Desert,Desert,
400327,MENU/BUNDLE_NAME_BOG_DEMON,MENU/BUNDLE_DESCRIPTION_BOG_DEMON,MENU/BUNDLE_FLAVOR_BOG_DEMON,4000,MENU/BUNDLE_TYPE_OPERATOR,mw_store_billboard_bog_demon,mw_store_billboard_preview_blur,mw_store_title_bog_demon,20,1800,1350,,6,30464,792,40087,80306,171317,181082,,,,,1,20021,,,,,,,,,,,,,,,,,bundle_0327,,,,,,,,Playful,Masked Ghillie,Colorful,Colorful,
400328,MENU/BUNDLE_NAME_SERE_KIT_DESIGNATED_MARKSMAN,MENU/BUNDLE_DESCRIPTION_SERE_KIT_DESIGNATED_MARKSMAN,MENU/BUNDLE_FLAVOR_SERE_KIT_DESIGNATED_MARKSMAN,4000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_sere_kit_designated_marksman,mw_store_billboard_preview_blur,mw_store_title_sere_kit_designated_marksman,20,1200,900,,5,617,641,171323,180170,190404,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0328,,,,,,,,Playful,Colorful,Colorful,Colorful,
400329,MENU/BUNDLE_NAME_SERE_KIT_MID_RANGE,MENU/BUNDLE_DESCRIPTION_SERE_KIT_MID_RANGE,MENU/BUNDLE_FLAVOR_SERE_KIT_MID_RANGE,4000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_sere_kit_mid_range,mw_store_billboard_preview_blur,mw_store_title_sere_kit_mid_range,20,1200,900,,5,694,784,171324,180181,190403,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0329,,,,,,,,Playful,Colorful,Colorful,Colorful,
400330,MENU/BUNDLE_NAME_SERE_KIT_CQC_SPECIALIST,MENU/BUNDLE_DESCRIPTION_SERE_KIT_CQC_SPECIALIST,MENU/BUNDLE_FLAVOR_SERE_KIT_CQC_SPECIALIST,4000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_sere_kit_cqc_specialist,mw_store_billboard_preview_blur,mw_store_title_sere_kit_cqc_specialist,20,1200,900,,5,661,803,171325,180559,190410,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0330,,,,,,,,Hollywood,Metallic Black/Gold,Metallic Black/Gold,Metallic Black/Gold,
400331,MENU/BUNDLE_NAME_RACING_SERIES_MACH_8,MENU/BUNDLE_DESCRIPTION_RACING_SERIES_MACH_8,MENU/BUNDLE_FLAVOR_RACING_SERIES_MACH_8,4000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_racing_series_mach_8,mw_store_billboard_preview_blur,mw_store_title_racing_series_mach_8,20,1800,1350,,6,684,690,480016,480059,470003,80163,,,,,0,,,,,,,,,,,,,,,,,,bundle_0331,,,,,,,MENU/BUNDLE_FEATURE_RACING_SERIES_MACH_8,Playful,Colorful,Colorful,Colorful,
400332,MENU/BUNDLE_NAME_HYDRA_SLAYER,MENU/BUNDLE_DESCRIPTION_HYDRA_SLAYER,MENU/BUNDLE_FLAVOR_HYDRA_SLAYER,4000,MENU/BUNDLE_TYPE_WEAPON,mw_store_billboard_hydra_slayer,mw_store_billboard_preview_blur,mw_store_title_hydra_slayer,20,1400,1050,,4,620,443,171290,190296,,,,,,,0,,,,,,,,,,,,,,,,,,bundle_0332,,,,,,,,Playful,Black/Gold,Black/Gold,Black/Gold,
