sp_proxywar_cine_intro,77,78.5,^2Laswell:^7 Colonel, we may have a problem.,,,
sp_proxywar_cine_intro,78.65,81,^2Norris:^7 Too late, Laswell. We're live...,,,
sp_proxywar_cine_intro,81.3,83.1,^2Laswell:^7 Not until I say so.,,,
sp_proxywar_cine_intro,83.5,85,^2Laswell:^7 Watcher to 3-1, how copy-?,,,
sp_proxywar_cine_intro,85.5,87.65,^2Alex:^7 Station chief Laswell, send traffic...,,,
sp_proxywar_cine_intro,87.8,91,^2Laswell:^7 General Barkov has sent a new shipment of chlorine gas to his depot...,,,
sp_proxywar_cine_intro,91.15,95.3,^2Laswell:^7 ...but his mercs are prepping to move the chems into Urzikstan via convoy, tonight.,,,
sp_proxywar_cine_intro,95.5,99.25,^2Laswell:^7 You're still clear to engage, but live fire on Russian military is prohibited-,,,
sp_proxywar_cine_intro,100,103.2,^2Laswell:^7 We cannot have an international incident.,,,
sp_safehouse_cine_intro,0.3,5.3,[POLICE SIRENS WAILING],,,
sp_safehouse_cine_intro,17.3,20,^2Price:^7 You saved lives today, Sergeant.,,,
sp_safehouse_cine_intro,21.3,24.5,^2Kyle:^7 It shouldn't have happened in the first place, sir.,,,
sp_safehouse_cine_intro,24.8,30.75,^2Kyle:^7 They sent us in half assed, so everyone can just keep pretending we're not at war.,,,
sp_safehouse_cine_intro,31,33,^2Price:^7 Yeah, lie of the fuckin' century, that is.,,,
sp_safehouse_cine_intro,33.1,40.25,^2Kyle:^7 Then why have we got our hands tied? Let's just take the bloody gloves off and fight...,,,
sp_safehouse_cine_intro,40.5,42.5,^2Kyle:^7 Sir...,,,
sp_safehouse_cine_intro,42.6,44,^2Price:^7 Go on.,,,
sp_safehouse_cine_intro,46.3,50.2,^2Kyle:^7 We don't stand a chance in hell with these rules of engagement, Captain. ,,,
sp_safehouse_cine_intro,50.5,55,^2Kyle:^7 They can tell us where, they can tell us when...don't tell us how. ,,,
sp_safehouse_cine_intro,55.25,57.5,^2Kyle:^7 My men were tracking that cell for weeks.,,,
sp_safehouse_cine_intro,58,60.5,^2Price:^7 You had actionable intel on this?,,,
sp_safehouse_cine_intro,61,63,^2Kyle:^7 Quite a bit, sir.,,,
sp_safehouse_cine_intro,65,69,^2Price:^7 Okay, Garrick. You're with me.,,,
sp_safehouse_cine_intro,69.85,72.5,[CELLPHONE VIBRATING],,,
sp_safehouse_cine_intro,74,75.8,^2Laswell:^7 Al-Qatala's claiming responsibility.,,,
sp_safehouse_cine_intro,75.15,80.25,URZIKSTAN,,,
sp_safehouse_cine_intro,76,78.3,^2Price:^7 On orders from the Wolf in Urzikstan.,,,
sp_safehouse_cine_intro,78.5,80.8,^2Laswell:^7 Alex is on the ground there, looking for the stolen chems.,,,
sp_safehouse_cine_intro,81,85,^2Price:^7 Well, you'll need the Liberation Force on his side, so have him contact the CO.,,,
sp_safehouse_cine_intro,85.1,86,^2Laswell:^7 You know Commander Karim?,,,
sp_safehouse_cine_intro,86.25,90.5,^2Price:^7 We're acquainted. Use my name- or they'll kill him.,,,
sp_safehouse_cine_intro,93.1,96,^2Farah:^7 What is your message from Captain Price?,,,
sp_safehouse_cine_intro,96.55,99.15,^2Alex:^7 Commander Karim. Call me Alex.,,,
sp_safehouse_cine_intro,99.3,101,^2Farah:^7 I'm listening, Alex.,,,
sp_safehouse_cine_intro,101.15,103,^2Alex:^7 This is classified...,,,
sp_safehouse_cine_intro,103.6,106.5,^2Farah:^7 (ARABIC) Go cousins, get ready.,50,1,
sp_safehouse_cine_intro,112.85,116.15,^2Alex:^7 Forty-eight hours ago, terrorists stole a shipment of Russian gas.,,,
sp_safehouse_cine_intro,116.5,118.5,^2Farah:^7 Only Al-Qatala would do this.,,,
sp_safehouse_cine_intro,119.7,122.6,^2Alex:^7 The Russians make no distinction between Al-Qatala and your people.,,,
sp_safehouse_cine_intro,122.65,127.8,^2Farah:^7 And I make no distinction between Al-Qatala and the Russian army. They are both terrorists.,,,
sp_safehouse_cine_intro,128,130,^2Farah:^7 We would never use these poisons.,,,
sp_safehouse_cine_intro,130.1,131.65,^2Alex:^7 Then help us track it, before they...,,,
sp_safehouse_cine_intro,131.7,136.5,^2Farah:^7 Before they what? Take it to Europe? Or America?,,,
sp_safehouse_cine_intro,137,138.15,^2Farah:^7 We live like this every day.,,,
sp_safehouse_cine_intro,138.3,140.5,^2Hadir:^7 Commander, it's time to go...,,,
sp_safehouse_cine_intro,141.3,142.75,^2Hadir:^7 Who is this?,,,
sp_safehouse_cine_intro,143.3,146.3,^2Farah:^7 Alex, this is my brother and lieutenant, Hadir.,,,
sp_safehouse_cine_intro,146.9,147.5,^2Hadir:^7 You are CIA?,,,
sp_safehouse_cine_intro,148.8,150.5,^2Farah:^7 He works with Captain Price.,,,
sp_safehouse_cine_intro,151.15,153.15,^2Hadir:^7 Then you kill Russians, yes?,,,
sp_safehouse_cine_intro,153.5,156,^2Alex:^7 I have friends who can help us.,,,
sp_safehouse_cine_intro,156.15,158.15,^2Alex:^7 But your sister decides what's next.,,,
sp_safehouse_cine_intro,158.5,161.6,^2Hadir:^7 Of course. My sister is in command...,,,
sp_safehouse_cine_intro,161.7,164.5,^2Hadir:^7 ...and the Russian army is still here.,,,
sp_safehouse_cine_intro,164.6,169,^2Farah:^7 This occupation must end. That we can all agree on, yes?,,,
sp_safehouse_cine_intro,169.15,170.15,^2Hadir:^7 Mmhmm.,,,
sp_safehouse_cine_intro,171.9,175.75,^2Farah:^7 General Barkov's men control the city. We have plans to change that.,,,
sp_safehouse_cine_intro,176,178,^2Hadir:^7 We have no missiles, but we have our ways.,,,
sp_safehouse_cine_intro,179.3,184.15,^2Farah:^7 If you stay, we can help you, but if you stay...you fight.,,,
sp_safehouse_cine_intro,184.8,185.1,^2Alex:^7 (ARABIC) Then let's fight.,50,1,
sp_safehouse_cine_intro,187,188,^2Hadir:^7 (ARABIC) Welcome to Urzikstan, Alex.,50,1,
sp_safehouse_cine_intro,189.6,191,^2Farah:^7 Follow me.,,,
sp_safehouse_finale_cine_intro,5.15,7.3,^2Hadir:^7 You're in my house now, Alex. ,,,
sp_safehouse_finale_cine_intro,7.5,12.9,^2Hadir:^7 I set up shop on the edge of Barkov's base... Keep those fucking dogs in check--,,,
sp_safehouse_finale_cine_intro,13,16.65,^2Hadir:^7 Friends close, enemies closer...,,,
sp_st_petersburg_title,0.5,4.1,ST. PETERSBURG




^2Nikolai:^7 Was the capital before Moscow.,,,
sp_stpetersburg_cine_intro,1,2.5,[TRUCK ENGINE STARTS],,,
sp_stpetersburg_cine_intro,2.6,5,^2Price:^7 Go north. Avoid the highway.,,,
sp_stpetersburg_cine_intro,5.1,7.65,^2Price:^7 Bravo Six to Cobalt Four. Confirming station time.,,,
sp_stpetersburg_cine_intro,7.75,8.75,^2UK Pilot:^7 Ten minutes.,,,
sp_stpetersburg_cine_intro,9,10.5,^2Price:^7 Rog. Hold orbit.,,,
sp_stpetersburg_cine_intro,11.5,13.65,^2Price:^7 Hurry, now. Even Barkov's going to come and claim his dead.,,,
sp_stpetersburg_cine_intro,13.9,14.6,^2Farah:^7 (ARABIC) Go, wait for us.,50,1,
sp_stpetersburg_cine_intro,14.65,15.75,^2Militia Fighter:^7 (ARABIC) Yes, Farah.,50,1,
sp_stpetersburg_cine_intro,16.15,17.6,^2Price:^7 You know he's gonna make you pay for this.,,,
sp_stpetersburg_cine_intro,17.9,18.65,^2Hadir:^7 We will make them pay.,,,
sp_stpetersburg_cine_intro,18.75,19.9,^2Farah:^7 We'll be ready.,,,
sp_stpetersburg_cine_intro,20.1,23,^2Price:^7 My men have cleared the road to the north. You can camp there, it's safe.,,,
sp_stpetersburg_cine_intro,23.1,24.25,^2Farah:^7 Thank you.,,,
sp_stpetersburg_cine_intro,25.25,27,^2Hadir:^7 The revolution begins now, sister.,,,
sp_stpetersburg_cine_intro,27.1,28.8,^2Farah:^7 The war begins now, brother.,,,
sp_stpetersburg_cine_intro,29.1,33.15,^2Price:^7 Even war has a high ground. Stay on it.,,,
sp_stpetersburg_cine_intro,39,41.15,^2Price:^7 Bravo Six, wheels up in two.,,,
sp_stpetersburg_cine_intro,54.6,56.3,^2Laswell:^7 Twenty years of Civil War.,,,
sp_stpetersburg_cine_intro,56.4,58.5,^2Price:^7 Eh, there's nothing civil about it.,,,
sp_stpetersburg_cine_intro,59.15,60.8,^2Laswell:^7 Hadir's well trained...,,,
sp_stpetersburg_cine_intro,61.6,64.3,^2Laswell:^7 ...Teamed up, kidnapped, it doesn't matter.,,,
sp_stpetersburg_cine_intro,64.75,66,^2Laswell:^7 He took the gas to Russia, John.,,,
sp_stpetersburg_cine_intro,66.05,68.1,^2Price:^7 He did that with Al-Qatala's help.,,,
sp_stpetersburg_cine_intro,68.25,69.65,^2Laswell:^7 He's got the network and the man power.,,,
sp_stpetersburg_cine_intro,69.7,71.6,^2Price:^7 Yeah, well, can you blame him, eh?,,,
sp_stpetersburg_cine_intro,71.8,76,^2Laswell:^7 Unofficially, no, but this is bigger than Hadir now.,,,
sp_stpetersburg_cine_intro,77.55,79.15,^2Laswell:^7 We've got two options.,,,
sp_stpetersburg_cine_intro,79.3,80.3,^2Price:^7 What? We warn Moscow?,,,
sp_stpetersburg_cine_intro,80.7,82.55,^2Laswell:^7 Or we let Mother Russia have a taste of her own medicine.,,,
sp_stpetersburg_cine_intro,82.75,84,^2Price:^7 A lot of innocent people are gonna die.,,,
sp_stpetersburg_cine_intro,84.15,85.5,^2Laswell:^7 At the hands of a Western asset.,,,
sp_stpetersburg_cine_intro,85.55,87.5,^2Price:^7 Okay, so let's cut to the chase.,,,
sp_stpetersburg_cine_intro,87.55,89,^2Laswell:^7 What do you suggest?,,,
sp_stpetersburg_cine_intro,90.6,92.3,^2Price:^7 A business trip.,,,
sp_stpetersburg_cine_intro,92.65,93.5,^2Laswell:^7 Unsanctioned?,,,
sp_stpetersburg_cine_intro,93.65,94.5,^2Price:^7 Black.,,,
sp_stpetersburg_cine_intro,94.6,96,^2Laswell:^7 Who's your team?,,,
sp_stpetersburg_cine_intro,96.25,98.04,^2Price:^7 Some old comrades.,,,
sp_stpetersburg_cine_intro,98.17,100.5,^2Laswell:^7 And the Sergeant?,,,
sp_stpetersburg_cine_intro,103.65,105.5,^2Price:^7 He's ready.,,,
sp_stpetersburg_cine_intro,106.65,111.3,^2Laswell:^7 I can get you in. After that you're on your own. Host nation weapons only.,,,
sp_stpetersburg_cine_intro,111.5,113.5,^2Price:^7 Leave it to me.,,,
sp_stpetersburg_cine_intro,118.3,120.14,ST. PETERSBURG




^2Nikolai:^7 Was the capital before Moscow.,,,
sp_townhoused_cine_intro,3,13.5,^2Price:^7 Alex and Commander Karim's forces have destroyed General Barkov's Forward Operations Base, temporarily limiting Russian air capability in Urzikstan. We need to move fast.,,,
sp_townhoused_cine_intro,13.7,23,^2Price:^7 Sgt. Garrick, thanks to your intel, we've tracked the Al-Qatala cell responsible for the Piccadilly attack to a townhouse in North London.,,,
sp_townhoused_cine_intro,23.3,31.65,^2Price:^7 Three SAS teams will get inside and connect the dots. If the Wolf is in possession of the stolen Russian gas in Urzikstan, we need to find him...,,,
sp_townhoused_cine_intro,31.85,37.5,^2Price:^7 Be advised: There may be non combatants on target. Check your shots.,,,
sp_tunnels_cine_intro,2,5,^2Farah:^7 My brother always wanted to fight without rules...,,,
sp_tunnels_cine_intro,5.3,7.5,^2Farah:^7 Now he's broken all of them.,,,
sp_tunnels_cine_intro,8.1,9.3,^2Laswell:^7 Hadir went North...,,,
sp_tunnels_cine_intro,10,12.1,^2Laswell:^7 He was picked up by AQ fighters in the foothills.,,,
sp_tunnels_cine_intro,12.15,13.25,^2Price:^7 Voluntarily or by force?,,,
sp_tunnels_cine_intro,13.3,14.5,^2Laswell:^7 We don't know...,,,
sp_tunnels_cine_intro,15.5,17.5,^2Alex:^7 I'm sorry, Farah.,,,
sp_tunnels_cine_intro,17.75,18.5,^2Laswell:^7 Your brother...,,,
sp_tunnels_cine_intro,18.55,20,^2Farah:^7 Is a terrorist.,,,
sp_tunnels_cine_intro,20.3,23.65,^2Laswell:^7 Is an American asset, who is either with or in terrorist hands.,,,
sp_tunnels_cine_intro,23.75,26,^2Alex:^7 Hadir's fight is not with us.,,,
sp_tunnels_cine_intro,26.15,30,^2Alex:^7 Now, he could have killed everyone when he stole the gas, but he chose not to.,,,
sp_tunnels_cine_intro,30.15,31.4,^2Farah:^7 How do you know this?,,,
sp_tunnels_cine_intro,32.15,35,^2Alex:^7 I was there...trying to stop it.,,,
sp_tunnels_cine_intro,36,37.5,^2Farah:^7 Why didn't you tell me?,,,
sp_tunnels_cine_intro,37.8,40.5,^2Alex:^7 We believed it was Al-Qatala. We didn't know it was him.,,,
sp_tunnels_cine_intro,41,42.5,^2Laswell:^7 We know now.,,,
sp_tunnels_cine_intro,43.1,44.3,^2Laswell:^7 We're going after him tonight.,,,
sp_tunnels_cine_intro,44.6,46,^2Farah:^7 I'll come with you.,,,
sp_tunnels_cine_intro,46.2,48.1,^2Kyle:^7 You'll be hunting your own brother.,,,
sp_tunnels_cine_intro,48.3,51.5,^2Farah:^7 He is not my brother. Not anymore.,,,
sp_tunnels_cine_intro,52.1,54,^2Laswell:^7 Barkov's going to put a bounty on his head.,,,
sp_tunnels_cine_intro,54.15,55.15,^2Price:^7 Alright, well let's get him first then.,,,
sp_tunnels_cine_intro,55.2,57.65,^2Laswell:^7 Any further complications and we're at war with Russia.,,,
sp_tunnels_cine_intro,57.75,59.75,^2Price:^7 Well then don't complicate it.,,,
sp_tunnels_cine_intro,60.15,62.5,^2Alex:^7 This is a bad idea, Farah.,,,
sp_tunnels_cine_intro,62.6,64.1,^2Farah:^7 We take care of our own here.,,,
sp_tunnels_cine_intro,64.15,65.65,^2Kyle:^7 Not usually what that means...,,,
sp_tunnels_cine_intro,65.85,67.65,^2Price:^7 It does here.,,,
sp_tunnels_cine_intro,68.5,72.5,^2Price:^7 I want Farah on the team. I'm not asking.,,,
sp_tunnels_cine_intro,73.5,74.5,^2Laswell:^7 Fine.,,,
sp_tunnels_cine_intro,75.75,77.75,^2Laswell:^7 You have execute authority. ,,,
sp_tunnels_cine_intro,78.3,80.5,^2Laswell:^7 All of you.,,,
sp_tunnels_cine_intro,81,83,^2Laswell:^7 Okay, let's brief up.,,,
sp_tunnels_cine_intro,84.55,93.55,^2Laswell:^7 Imagery confirms Hadir was in possession of the remaining stolen gas when he made direct contact with Al-Qatala's most brutal enforcer, the Butcher.,,,
sp_tunnels_cine_intro,93.6,101.5,^2Laswell:^7 Surveillance tracked their vehicles to a residential complex in the Aqrus Mountains, believed to be The Wolf's stronghold.,,,
sp_tunnels_cine_intro,101.6,112.3,^2Laswell:^7 Alex and Farah will hold orbit for secondary clearance, while Bravo Six leads the assault force to locate the chemical agents, retrieve Hadir, and kill The Wolf.,,,
